#{"t_start": 1742148783.523521, "env_id": "None"}
r,l,t
30.0,2,137.877004
-15.0,9,137.889733
25.0,3,137.895368
-30.0,12,137.911058
30.0,2,137.915247
5.0,1,137.918074
5.0,1,137.921276
0.0,6,137.930678
-15.0,9,137.94341
0.0,6,137.95254
-10.0,18,137.974979
-10.0,12,137.991598
-15.0,13,138.011
-15.0,9,138.024617
35.0,3,138.030164
35.0,3,138.036107
30.0,2,138.040453
5.0,1,138.043912
5.0,1,138.046947
5.0,1,138.0503
0.0,6,138.059933
0.0,6,138.069539
-30.0,12,138.086496
35.0,3,138.092337
35.0,3,138.097747
35.0,3,138.103424
48.333333,5,138.111517
32.5,8,138.122744
35.0,3,138.128819
17.0,11,138.144902
43.333333,6,138.154055
5.0,1,138.156847
37.5,7,138.16714
0.0,6,138.176779
5.0,1,138.180234
-30.0,12,138.195805
0.0,6,138.205483
5.0,1,138.208353
5.0,1,138.21142
35.0,3,138.217123
-5.0,11,138.232437
30.0,2,138.23688
0.0,6,138.246437
43.333333,6,138.255886
35.0,3,138.261877
5.0,1,138.265127
35.0,3,138.270818
35.0,3,138.276506
35.0,3,138.282225
35.0,3,138.288292
53.333333,4,138.295186
10.0,8,138.306875
5.0,1,138.310065
25.0,3,138.315887
5.0,1,138.318794
10.0,8,138.329168
0.0,6,138.338759
30.0,2,138.343065
25.0,3,138.348567
10.0,8,138.360208
35.0,3,138.36574
5.0,1,138.36914
-15.0,9,138.381667
30.0,2,138.386247
35.0,3,138.392033
30.0,2,138.396126
-35.0,13,138.413669
30.0,2,138.417942
5.0,1,138.421254
30.0,2,138.425471
-30.0,12,138.441933
35.0,3,138.447492
5.0,1,138.450828
5.0,1,138.454005
-15.0,13,138.471799
0.0,6,138.480816
-15.0,9,138.494621
35.0,3,138.499975
30.0,2,138.504203
5.0,1,138.507384
53.333333,4,138.513732
-5.0,7,138.524432
35.0,3,138.530336
-10.0,8,138.542918
35.0,3,138.548298
5.0,1,138.551607
30.0,2,138.555938
5.0,1,138.558794
35.0,3,138.564527
5.0,1,138.567616
5.0,1,138.571088
30.0,2,138.574976
35.0,3,138.580553
-45.0,19,138.604479
-15.0,13,138.622718
-15.0,9,138.635166
35.0,3,138.641229
-5.0,7,138.651506
30.0,2,138.655735
0.0,6,138.665018
5.0,1,138.668257
35.0,3,138.67388
0.0,6,138.683889
30.0,4,138.691476
53.333333,4,138.698975
5.0,1,138.702087
30.0,2,138.706326
0.0,6,138.715765
-15.0,9,138.727796
30.0,2,138.732066
5.0,1,138.735028
-15.0,9,138.747743
30.0,2,138.752324
30.0,2,138.756324
-20.0,10,138.770672
0.0,6,138.779691
0.0,6,138.789534
30.0,2,138.794299
30.0,2,138.798544
10.0,8,138.809529
30.0,2,138.813817
35.0,3,138.819347
48.333333,5,138.827173
-15.0,13,138.844768
5.0,1,138.848955
12.0,12,138.865328
0.0,6,138.875554
30.0,2,138.880131
30.0,2,138.884497
-15.0,9,138.898118
30.0,2,138.902472
35.0,3,138.908784
35.0,3,138.915075
35.0,3,138.921299
5.0,1,138.92467
5.0,9,138.938143
5.0,1,138.941378
35.0,3,138.946677
53.333333,4,138.95393
15.0,7,138.965367
0.0,6,138.974814
0.0,6,138.984804
-15.0,9,138.998809
10.0,8,139.010319
30.0,4,139.017984
30.0,2,139.02224
35.0,3,139.028291
30.0,2,139.032681
5.0,1,139.035785
8.333333,17,147.17651
38.333333,7,147.187165
-5.0,11,147.202628
35.0,3,147.209239
30.0,2,147.213497
-15.0,9,147.22584
30.0,2,147.229982
30.0,2,147.234419
-15.0,9,147.247853
5.0,1,147.25131
25.0,3,147.25691
-15.0,9,147.270978
5.0,1,147.273864
0.0,6,147.282983
5.0,1,147.285897
0.0,6,147.295819
5.0,1,147.298847
30.0,2,147.302941
0.0,6,147.312538
30.0,2,147.31682
5.0,1,147.31989
5.0,1,147.322903
0.0,6,147.332376
5.0,1,147.336246
35.0,3,147.341478
15.0,7,147.351963
35.0,3,147.357405
0.0,6,147.367299
-5.0,7,147.376775
35.0,3,147.382577
30.0,2,147.387778
30.0,2,147.391811
35.0,3,147.398119
0.0,6,147.407975
5.0,1,147.411466
35.0,3,147.417149
0.0,6,147.425937
35.0,3,147.431606
30.0,4,147.438438
35.0,3,147.444403
-5.0,7,147.455044
30.0,2,147.459633
22.0,10,147.474397
-3.333333,15,147.494607
5.0,1,147.497789
5.0,1,147.500848
5.0,1,147.503931
0.0,6,147.513056
10.0,8,147.525077
5.0,1,147.528753
-5.0,7,147.539456
25.0,5,147.548068
35.0,3,147.553558
30.0,4,147.560343
0.0,6,147.569534
-30.0,12,147.586167
0.0,6,147.594973
30.0,2,147.599633
5.0,1,147.603013
0.0,6,147.61234
-5.0,7,147.622482
30.0,2,147.627048
35.0,3,147.632441
5.0,1,147.635429
0.0,6,147.644726
-15.0,9,147.65764
0.0,6,147.667035
35.0,3,147.673449
-25.0,11,147.688958
22.5,10,147.703121
35.0,3,147.708676
5.0,1,147.71204
35.0,3,147.717422
-35.0,17,147.740841
25.0,3,147.74598
-45.0,15,147.765928
-30.0,12,147.781896
35.0,3,147.7876
43.333333,6,147.797496
30.0,4,147.804468
0.0,6,147.813567
0.0,6,147.823116
5.0,1,147.826699
5.0,1,147.829894
-45.0,15,147.850199
-35.0,13,147.867102
-5.0,7,147.877196
35.0,3,147.88286
35.0,3,147.888112
-30.0,12,147.905075
35.0,3,147.91123
25.0,3,147.916489
-5.0,17,147.938269
-20.0,14,147.956996
-15.0,9,147.969567
39.0,13,147.987642
-5.0,7,147.998587
5.0,1,148.002043
-50.0,16,148.02343
30.0,2,148.028164
5.0,1,148.031598
0.0,10,148.046416
-25.0,15,148.065514
0.0,6,148.075431
-15.0,9,148.089196
30.0,2,148.093518
32.5,8,148.104907
30.0,2,148.111389
48.333333,5,148.119908
30.0,4,148.127515
-15.0,13,148.144446
0.0,6,148.154085
0.0,6,148.163024
30.0,4,148.170338
-5.0,7,148.18136
-10.0,8,148.195163
-20.0,14,148.213408
5.0,1,148.216588
24.0,14,148.234859
-30.0,16,148.255279
-5.0,7,148.264618
30.0,2,148.269106
0.0,6,148.278087
35.0,3,148.28486
30.0,4,148.291718
5.0,1,148.294641
-15.0,9,148.306927
48.333333,5,148.315485
-15.0,9,148.328024
5.0,1,148.331032
20.0,10,148.344366
53.333333,4,148.351506
35.0,3,148.357244
0.0,6,148.366492
37.5,7,148.377235
5.0,1,148.380335
30.0,2,148.384609
-5.0,7,148.395528
0.0,6,148.404037
-15.0,9,148.415862
5.0,1,148.418915
30.0,4,148.42605
-5.0,7,148.436288
-30.0,12,148.452635
25.0,3,148.459069
-5.0,7,148.469672
53.333333,4,148.476962
0.0,10,148.49199
30.0,2,148.496618
17.5,11,148.512161
30.0,2,148.516378
48.333333,5,148.525103
5.0,1,148.528213
-30.0,16,148.549539
5.0,1,148.552558
32.5,8,148.564905
-45.0,15,148.58394
30.0,2,148.588258
35.0,3,148.593796
30.0,4,148.600949
5.0,1,148.603733
35.0,3,148.609401
30.0,2,148.613675
35.0,3,148.618926
35.0,3,148.624281
30.0,4,148.631219
35.0,3,148.636726
0.0,6,148.647238
5.0,1,148.650816
-20.0,14,148.669954
-20.0,10,148.684023
30.0,4,148.692783
43.333333,6,148.701928
-20.0,10,148.715372
5.0,1,148.718572
-5.0,7,148.729069
35.0,3,148.734628
5.0,1,148.738316
35.0,3,148.744108
30.0,4,148.750421
-60.0,22,148.779012
30.0,2,148.783302
5.0,1,157.219875
5.0,1,157.223691
30.0,13,157.241632
53.333333,4,157.248043
35.0,3,157.253701
-5.0,11,157.268861
-10.0,12,157.284715
53.333333,4,157.29146
5.0,1,157.294916
30.0,2,157.299348
-5.0,11,157.314115
30.0,2,157.318232
48.333333,5,157.327408
35.0,3,157.33302
48.333333,5,157.341801
5.0,1,157.344731
35.0,3,157.350146
-15.0,9,157.362935
-5.0,7,157.374888
35.0,3,157.380739
-35.0,17,157.448198
30.0,2,157.45258
43.333333,6,157.461602
30.0,2,157.465794
5.0,1,157.468784
33.333333,14,157.489077
5.0,1,157.492561
-15.0,9,157.505199
35.0,3,157.510813
-25.0,15,157.53008
5.0,1,157.532943
5.0,1,157.53643
30.0,4,157.543235
30.0,2,157.547509
-15.0,9,157.560193
5.0,1,157.563275
35.0,3,157.569468
-30.0,12,157.586149
5.0,1,157.589558
-5.0,11,157.605183
5.0,1,157.608213
0.0,6,157.617802
22.0,10,157.632681
5.0,1,157.635982
0.0,10,157.650884
10.0,8,157.662949
0.0,10,157.677121
5.0,1,157.6807
35.0,3,157.686676
-30.0,12,157.704687
35.0,3,157.710774
30.0,2,157.714981
5.0,1,157.71816
35.0,3,157.724029
5.0,1,157.727328
35.0,3,157.733289
30.0,2,157.737892
35.0,3,157.743764
35.0,3,157.749873
5.0,9,157.763841
5.0,1,157.767138
0.0,6,157.776698
0.0,6,157.78688
53.333333,4,157.794415
0.0,6,157.804136
30.0,2,157.808413
37.5,7,157.819634
37.5,7,157.830589
0.0,6,157.840332
-20.0,14,157.861728
35.0,3,157.867408
0.0,6,157.876705
5.0,1,157.880232
5.0,1,157.88382
7.0,13,157.902891
-5.0,5,157.910916
-5.0,7,157.921842
30.0,2,157.926376
15.0,7,157.936924
30.0,2,157.941495
34.0,14,157.960898
-20.0,10,157.976313
-15.0,9,157.989693
35.0,3,157.995577
-15.0,9,158.008163
-25.0,15,158.029064
30.0,2,158.033489
5.0,1,158.036387
35.0,3,158.042838
30.0,2,158.047344
30.0,4,158.055884
27.5,9,158.070448
35.0,3,158.076373
25.0,3,158.082917
30.0,2,158.087379
0.0,6,158.09708
5.0,1,158.10051
35.0,3,158.107358
-5.0,11,158.124205
30.0,2,158.128423
5.0,1,158.132051
10.0,8,158.144087
0.0,6,158.154297
30.0,2,158.15875
-20.0,14,158.178462
10.0,8,158.190754
5.0,1,158.194163
30.0,2,158.198711
27.5,9,158.212612
30.0,4,158.220292
5.0,9,158.233664
-15.0,13,158.251941
35.0,3,158.257792
25.0,3,158.263304
-5.0,7,158.274589
5.0,1,158.277473
0.0,6,158.2867
0.0,6,158.296251
-15.0,9,158.30949
0.0,6,158.319512
0.0,6,158.328698
30.0,2,158.33341
30.0,2,158.338027
-20.0,10,158.353545
0.0,6,158.363711
-10.0,12,158.380837
30.0,4,158.388754
-10.0,12,158.40546
5.0,1,158.408659
35.0,3,158.414334
-15.0,13,158.431781
5.0,1,158.43539
5.0,1,158.438285
35.0,3,158.444146
0.0,10,158.458226
-15.0,9,158.472256
35.0,3,158.478105
-15.0,9,158.49161
-30.0,12,158.510661
-30.0,16,158.530907
5.0,1,158.53437
43.333333,6,158.544398
-15.0,9,158.55774
5.0,1,158.560968
-15.0,9,158.573801
0.0,6,158.583392
-5.0,7,158.594363
-5.0,7,158.605488
5.0,9,158.61979
20.0,4,158.626543
35.0,3,158.632853
5.0,1,158.636076
5.0,9,158.648201
5.0,1,158.651448
30.0,2,158.656282
30.0,2,158.660507
5.0,9,158.673772
-25.0,11,158.689819
-5.0,7,158.700384
-10.0,4,158.706724
35.0,3,158.71294
49.285714,19,158.737385
35.0,3,158.742998
0.0,6,158.752294
5.0,1,158.755657
-15.0,9,158.768211
5.0,1,158.771045
48.333333,5,158.779034
23.333333,16,158.799351
25.0,5,158.807857
-15.0,9,158.820197
35.0,3,158.825608
35.0,3,158.831251
5.0,1,158.834296
30.0,2,158.838302
30.0,2,158.842407
0.0,6,158.851582
5.0,1,158.854574
0.0,6,158.863227
5.0,1,158.866568
48.333333,5,158.874803
0.0,6,158.883647
-5.0,7,158.89383
5.0,1,158.89765
35.0,3,158.903216
-20.0,10,158.91661
5.0,1,158.919761
0.0,6,166.906527
30.0,2,166.911268
35.0,3,166.917005
35.0,3,166.922505
0.0,6,166.931705
5.0,1,166.935444
30.0,2,166.940025
-15.0,9,166.954496
5.0,1,166.957648
0.0,6,166.967393
-45.0,15,166.98626
5.0,1,166.989369
-5.0,11,167.004113
10.0,8,167.015109
48.333333,5,167.022998
35.0,3,167.029076
30.0,4,167.035587
5.0,1,167.038493
-35.0,13,167.054388
35.0,3,167.059885
5.0,1,167.062709
30.0,2,167.06716
48.333333,5,167.075221
35.0,3,167.081064
5.0,1,167.084103
30.0,4,167.09096
0.0,6,167.099883
43.333333,6,167.108766
35.0,3,167.114838
30.0,4,167.121874
5.0,1,167.125187
-5.0,11,167.140813
71.666667,5,167.148612
35.0,3,167.154123
30.0,2,167.158299
17.0,11,167.173608
0.0,6,167.183323
0.0,6,167.193214
53.333333,4,167.19947
10.0,8,167.210708
-30.0,12,167.227148
53.333333,4,167.234
30.0,2,167.238118
51.666667,9,167.25111
35.0,3,167.256611
5.0,1,167.259628
-10.0,8,167.271737
-35.0,13,167.288782
30.0,2,167.293454
0.0,6,167.302162
7.857143,19,167.326203
35.0,3,167.332077
35.0,3,167.338246
38.333333,7,167.349284
10.0,8,167.361504
0.0,6,167.371017
35.0,3,167.37787
-35.0,13,167.395784
48.333333,5,167.404311
0.0,6,167.4133
5.0,9,167.426409
30.0,2,167.430855
-15.0,13,167.448014
48.333333,5,167.456284
-30.0,12,167.472507
35.0,3,167.477953
0.0,6,167.487726
5.0,1,167.490765
48.333333,5,167.49943
35.0,3,167.505095
-40.0,18,167.529617
38.333333,7,167.54049
0.0,10,167.557261
30.0,2,167.561944
-10.0,12,167.578931
0.0,6,167.588657
37.5,7,167.600149
22.0,10,167.615354
37.5,7,167.626427
5.0,1,167.630294
30.0,2,167.635487
-15.0,9,167.648586
35.0,3,167.655243
0.0,6,167.665118
34.0,14,167.686415
25.0,3,167.692661
35.0,3,167.698082
5.0,1,167.701941
0.0,6,167.711466
-5.0,7,167.722077
5.0,1,167.724975
25.0,5,167.733423
5.0,1,167.736681
-45.0,15,167.757311
5.0,1,167.761144
27.5,9,167.773807
-5.0,11,167.789347
15.0,7,167.799336
5.0,1,167.802852
-45.0,15,167.82312
5.0,1,167.826414
10.0,8,167.838629
5.0,1,167.841837
30.0,4,167.84888
12.0,12,167.865845
43.333333,6,167.87594
66.666667,6,167.885403
5.0,1,167.888897
53.333333,4,167.896513
35.0,3,167.902103
22.0,10,167.916917
35.0,3,167.923262
35.0,3,167.928725
5.0,1,167.931891
5.0,1,167.935434
-5.0,7,167.945194
-5.0,11,167.960366
0.0,6,167.970052
30.0,4,167.977819
5.0,1,167.980888
5.0,1,167.983821
5.0,1,167.987341
37.5,7,167.997808
5.0,1,168.001204
30.0,2,168.005552
-35.0,13,168.022706
43.333333,6,168.03158
0.0,6,168.041423
-5.0,11,168.057062
5.0,1,168.060061
5.0,1,168.063317
5.0,1,168.06706
-30.0,12,168.084523
5.0,1,168.087828
43.333333,6,168.09856
5.0,1,168.101771
35.0,3,168.107753
0.0,6,168.117064
10.0,8,168.128762
30.0,2,168.133181
-15.0,9,168.14642
35.0,3,168.152829
18.333333,17,168.17555
35.0,3,168.181196
30.0,2,168.18572
35.0,3,168.192415
30.0,2,168.197117
30.0,2,168.202111
48.333333,5,168.210687
17.0,11,168.225784
35.0,3,168.231551
32.5,8,168.243126
0.0,6,168.251979
5.0,1,168.25504
30.0,2,168.259412
53.333333,4,168.265851
0.0,6,168.275162
30.0,2,168.279418
25.0,3,168.284816
5.0,1,168.288028
10.0,8,168.299622
0.0,6,168.309678
5.0,1,168.312866
5.0,1,168.316128
30.0,2,168.32058
35.0,3,168.326424
35.0,3,168.331636
-15.0,9,168.345294
-30.0,12,168.36243
5.0,1,168.365816
30.0,2,168.370071
30.0,2,168.374044
-15.0,9,168.387661
30.0,2,168.392051
35.0,3,168.397797
35.0,3,168.40422
35.0,3,168.409876
30.0,2,168.414273
-15.0,9,168.426294
35.0,3,168.43189
30.0,2,168.436172
-10.0,8,168.447813
48.333333,5,168.456142
30.0,2,168.460619
35.0,3,168.466249
5.0,1,168.469823
5.0,1,168.473564
5.0,9,168.485806
15.0,7,168.495525
-10.0,8,168.506707
5.0,1,168.509705
5.0,1,168.512856
5.0,1,168.515994
30.0,2,168.520276
20.0,6,168.530116
30.0,2,168.534724
30.0,2,168.539129
35.0,3,168.544932
30.0,2,168.54903
32.5,8,168.56155
35.0,3,168.567028
-20.0,10,176.638963
0.0,6,176.649041
30.0,2,176.653686
25.0,3,176.659006
25.0,5,176.670372
-5.0,11,176.684913
0.0,6,176.694609
5.0,1,176.697891
0.0,6,176.706657
30.0,2,176.710928
0.0,6,176.720328
5.0,1,176.723398
35.0,3,176.728933
5.0,9,176.741675
30.0,2,176.74579
30.0,2,176.749864
-15.0,9,176.761726
35.0,3,176.767563
30.0,2,176.771726
12.857143,18,176.794516
37.5,7,176.804316
0.0,6,176.812989
-5.0,5,176.821556
-3.0,13,176.83977
37.5,7,176.850984
-25.0,15,176.871771
35.0,3,176.877794
-15.0,9,176.891816
5.0,9,176.904504
0.0,6,176.913496
30.0,2,176.917573
35.0,3,176.923922
0.0,6,176.934159
30.0,2,176.938509
35.0,3,176.94415
35.0,3,176.950191
35.0,3,176.956578
35.0,3,176.962524
30.0,2,176.966958
39.0,13,176.984313
30.0,2,176.988744
25.0,3,176.994292
30.0,2,176.998462
53.333333,4,177.005021
5.0,1,177.008026
5.0,1,177.011054
22.5,10,177.026366
5.0,1,177.029899
35.0,3,177.035177
30.0,2,177.039597
35.0,3,177.045045
35.0,3,177.050738
30.0,2,177.055001
27.5,9,177.067789
38.333333,7,177.078568
30.0,4,177.085679
-10.0,4,177.092333
30.0,2,177.096635
-10.0,4,177.103642
35.0,3,177.109105
43.333333,6,177.118255
30.0,2,177.122422
-40.0,12,177.138806
-30.0,12,177.154488
5.0,1,177.157665
30.0,2,177.162181
53.333333,4,177.169599
35.0,3,177.175202
10.0,8,177.186822
35.0,3,177.192474
17.0,11,177.209407
0.0,6,177.21901
-5.0,7,177.229707
5.0,1,177.232632
43.333333,6,177.241324
27.5,9,177.255003
30.0,2,177.259429
5.0,9,177.273063
5.0,1,177.276177
5.0,1,177.279087
5.0,1,177.282117
35.0,3,177.288421
30.0,2,177.29279
-10.0,8,177.304325
-5.0,7,177.315181
25.0,3,177.320835
-5.0,11,177.336679
25.0,3,177.342025
5.0,1,177.344959
48.333333,5,177.353094
48.333333,5,177.361966
25.0,3,177.367569
30.0,2,177.371801
30.0,2,177.375879
0.0,6,177.385874
-5.0,11,177.400027
-35.0,11,177.416609
5.0,1,177.419571
30.0,2,177.42379
35.0,3,177.429569
30.0,4,177.436183
30.0,2,177.440384
17.0,11,177.455291
5.0,1,177.458608
30.0,2,177.463009
-30.0,20,177.487623
30.0,2,177.492158
-25.0,15,177.512885
0.0,6,177.522228
35.0,3,177.527592
5.0,1,177.530898
35.0,3,177.536382
-15.0,19,177.559104
0.0,6,177.567891
-20.0,14,177.585521
53.333333,4,177.591966
15.0,7,177.601915
5.0,9,177.613131
30.0,2,177.617112
30.0,2,177.621619
0.0,6,177.631006
35.0,3,177.636278
53.333333,4,177.642765
-15.0,9,177.65554
30.0,2,177.660424
5.0,1,177.663328
30.0,2,177.667446
25.0,3,177.672779
30.0,2,177.679492
30.0,2,177.683817
30.0,4,177.690476
0.0,6,177.700387
30.0,4,177.707133
5.0,1,177.710521
10.0,8,177.722734
43.333333,6,177.732901
5.0,1,177.736403
43.333333,6,177.746292
35.0,3,177.752406
-35.0,17,177.77389
48.333333,5,177.782703
5.0,1,177.78603
5.0,1,177.78905
53.333333,4,177.796013
30.0,2,177.800225
-10.0,8,177.812948
45.0,10,177.827106
5.0,1,177.830789
30.0,2,177.835249
48.333333,5,177.843753
35.0,3,177.849477
0.0,6,177.858091
-25.0,15,177.877547
48.333333,5,177.886491
5.0,1,177.889737
40.0,11,177.905374
35.0,3,177.911642
35.0,3,177.917552
35.0,3,177.923461
53.333333,4,177.93081
30.0,4,177.938027
5.0,1,177.941436
5.0,1,177.944574
30.0,4,177.951888
-20.0,10,177.965787
35.0,3,177.971923
0.0,14,177.991645
5.0,1,177.994647
30.0,2,177.998815
35.0,3,178.004738
0.0,6,178.014183
0.0,6,178.023291
35.0,3,178.028974
35.0,3,178.034441
30.0,4,178.041189
5.0,1,178.044074
34.0,14,178.062208
30.0,2,178.066426
35.0,3,178.071984
48.333333,5,178.080866
0.0,6,178.09051
25.0,3,178.096533
35.0,3,178.102323
53.333333,4,178.109375
5.0,1,178.112253
35.0,3,178.117466
35.0,3,178.123353
0.0,6,178.133127
35.0,3,178.139408
35.0,3,178.14511
5.0,1,178.148057
48.333333,5,178.156234
0.0,6,178.165389
-50.0,16,178.185998
30.0,2,178.190284
30.0,2,178.194643
53.333333,4,178.201783
30.0,4,178.208447
30.0,2,178.21283
15.0,7,178.223244
-20.0,10,178.237806
30.0,2,178.242466
30.0,2,178.24697
-15.0,13,178.264556
0.0,10,178.278342
15.0,7,186.42471
0.0,10,186.440794
30.0,2,186.445672
30.0,2,186.450464
20.0,4,186.457012
35.0,3,186.462595
30.0,2,186.467415
5.0,1,186.470882
5.0,1,186.474255
35.0,3,186.480376
35.0,3,186.486693
25.0,3,186.492839
27.5,9,186.506058
35.0,3,186.512371
35.0,3,186.518032
10.0,8,186.529339
25.0,5,186.537962
30.0,2,186.542428
0.0,6,186.552266
5.0,1,186.555827
15.0,5,186.563883
10.0,8,186.575117
48.333333,5,186.583084
5.0,1,186.586207
30.0,4,186.593381
5.0,1,186.596664
35.0,3,186.602755
22.0,10,186.616329
48.333333,5,186.624075
35.0,3,186.62938
30.0,2,186.633978
10.0,8,186.645796
30.0,4,186.652592
-10.0,12,186.668601
0.0,6,186.677568
30.0,2,186.681617
27.5,9,186.694351
30.0,2,186.698675
30.0,4,186.705566
30.0,4,186.712364
35.0,3,186.717985
-30.0,12,186.734539
35.0,3,186.740217
5.0,1,186.743126
30.0,4,186.749825
5.0,1,186.753072
5.0,1,186.756229
0.0,6,186.764988
5.0,1,186.768436
30.0,4,186.77508
30.0,2,186.779222
30.0,2,186.783995
33.333333,8,186.795895
35.0,3,186.801972
43.333333,6,186.811466
5.0,1,186.814899
32.5,8,186.827137
12.0,12,186.84346
25.0,3,186.849708
5.0,1,186.852738
35.0,3,186.858381
5.0,1,186.861763
38.333333,7,186.872051
35.0,3,186.878188
43.333333,6,186.887325
-5.0,11,186.901931
35.0,3,186.908357
0.0,10,186.922279
30.0,4,186.929465
30.0,2,186.933667
0.0,10,186.947354
53.333333,4,186.954432
5.0,1,186.957667
-5.0,7,186.968425
5.0,1,186.971455
30.0,2,186.975655
5.0,1,186.979359
38.333333,7,186.989597
20.0,6,186.998968
48.333333,5,187.008157
30.0,2,187.01225
-35.0,13,187.029243
30.0,4,187.03621
-5.0,7,187.046874
-5.0,5,187.055171
-5.0,11,187.072074
35.0,3,187.077515
30.0,2,187.082366
-5.0,11,187.097847
53.333333,4,187.105067
-5.0,7,187.116494
20.0,4,187.123058
20.0,6,187.132745
5.0,1,187.135816
35.0,3,187.141167
-5.0,11,187.155676
48.333333,5,187.163802
77.5,10,187.177841
0.0,6,187.187639
35.0,3,187.19308
35.0,3,187.198464
25.0,5,187.206491
20.0,4,187.213106
53.333333,4,187.219795
35.0,3,187.22595
-5.0,7,187.235648
-30.0,12,187.25243
0.0,10,187.266794
22.5,10,187.281246
-15.0,13,187.299114
35.0,3,187.305172
5.0,1,187.308832
35.0,3,187.314834
48.333333,5,187.394377
30.0,2,187.398689
0.0,6,187.407878
5.0,1,187.411058
35.0,3,187.417534
48.333333,5,187.426419
35.0,3,187.432494
30.0,2,187.437405
25.0,3,187.442617
38.333333,7,187.453605
-5.0,7,187.463683
-5.0,7,187.474623
5.0,1,187.477975
30.0,4,187.484393
5.0,1,187.488211
53.333333,4,187.4951
-25.0,11,187.510966
35.0,3,187.516339
27.5,9,187.530178
0.0,6,187.539163
30.0,4,187.546407
5.0,1,187.549714
48.333333,5,187.557405
35.0,3,187.563306
35.0,3,187.568776
-10.0,4,187.575588
48.333333,5,187.583766
30.0,4,187.590436
-45.0,15,187.609594
-3.333333,15,187.628221
0.0,6,187.637758
5.0,1,187.640747
5.0,1,187.643616
25.0,3,187.649227
35.0,3,187.654655
5.0,1,187.657879
-5.0,17,187.678531
30.0,2,187.682726
0.0,6,187.69224
10.0,8,187.70382
0.0,6,187.712902
0.0,10,187.726651
20.0,4,187.733753
30.0,2,187.738002
0.0,6,187.747245
30.0,2,187.751437
37.5,7,187.761328
35.0,3,187.766701
0.0,6,187.775539
5.0,1,187.778893
-5.0,7,187.78963
5.0,1,187.792787
-10.0,12,187.809294
-15.0,9,187.82186
35.0,3,187.827666
5.0,1,187.831011
5.0,1,187.834267
5.0,1,187.837897
32.5,8,187.849644
-5.0,7,187.861561
0.0,6,187.870878
25.0,3,187.876277
30.0,2,187.880908
35.0,3,187.887328
53.333333,4,187.89436
0.0,6,187.903596
15.0,7,187.914778
30.0,13,187.93157
35.0,3,187.937396
24.285714,20,187.96409
0.0,6,187.973243
30.0,2,187.977437
35.0,3,187.982886
15.0,7,187.993567
30.0,2,187.997681
-5.0,11,188.01266
-25.0,15,188.032278
5.0,1,188.035189
5.0,1,188.038467
0.0,6,188.047906
25.0,3,188.054186
35.0,3,188.060069
48.333333,5,188.069029
0.0,6,188.078095
-10.0,12,188.094039
37.5,7,188.104327
15.0,7,188.11467
10.0,8,188.126063
5.0,1,188.129203
33.333333,8,188.14034
30.0,2,188.14481
15.0,7,196.003837
15.0,11,196.021906
0.0,6,196.030614
38.333333,7,196.040471
-15.0,9,196.052839
30.0,4,196.059397
-5.0,7,196.070294
5.0,1,196.07347
5.0,1,196.076679
30.0,2,196.080872
30.0,4,196.087323
48.333333,5,196.095335
-40.0,18,196.118123
35.0,3,196.123531
5.0,1,196.126598
30.0,2,196.130624
30.0,4,196.137211
10.0,8,196.148038
25.0,5,196.155477
43.333333,6,196.164069
25.0,3,196.169167
27.5,9,196.181609
32.5,8,196.192864
22.5,10,196.205637
30.0,2,196.21017
-15.0,9,196.223081
-10.0,4,196.229535
35.0,3,196.23537
30.0,4,196.242517
5.0,1,196.245925
30.0,2,196.250643
0.0,10,196.26416
35.0,3,196.269379
53.333333,4,196.276824
35.0,3,196.283381
5.0,1,196.286924
5.0,1,196.289755
30.0,2,196.293714
30.0,4,196.300719
0.0,6,196.309433
35.0,3,196.314993
-10.0,12,196.332551
5.0,9,196.346109
-25.0,11,196.360501
0.0,6,196.370476
-15.0,9,196.383499
5.0,1,196.386796
43.333333,6,196.396587
5.0,1,196.399405
5.0,1,196.402405
5.0,1,196.40537
-20.0,14,196.423675
-35.0,17,196.447479
-5.0,7,196.458418
-5.0,9,196.471179
25.0,3,196.476391
30.0,2,196.481303
30.0,2,196.48571
-65.0,23,196.513887
5.0,1,196.516806
35.0,3,196.52242
35.0,3,196.527726
30.0,4,196.53473
30.0,2,196.539247
32.5,8,196.551217
30.0,2,196.555276
-45.0,25,196.586977
30.0,4,196.594009
0.0,6,196.604983
32.5,8,196.6177
7.5,11,196.633767
43.333333,6,196.644658
5.0,1,196.647622
-50.0,16,196.671523
5.0,1,196.674726
5.0,1,196.677802
30.0,2,196.681979
5.0,1,196.685858
48.333333,5,196.695147
0.0,10,196.709375
25.0,5,196.718014
5.0,1,196.721402
43.333333,6,196.731212
30.0,2,196.735951
5.0,1,196.739191
39.0,13,196.75603
35.0,3,196.761432
35.0,3,196.767409
5.0,1,196.770968
35.0,3,196.776826
-5.0,7,196.786789
30.0,4,196.793976
-35.0,13,196.812616
5.0,1,196.816088
53.333333,4,196.82259
39.0,13,196.840395
5.0,9,196.854584
5.0,1,196.858002
10.0,8,196.870458
5.0,1,196.873836
0.0,6,196.882702
25.0,3,196.888637
72.5,11,196.903774
30.0,2,196.908496
35.0,3,196.915251
5.0,1,196.918787
-10.0,8,196.930199
5.0,1,196.93334
5.0,1,196.936284
15.0,7,196.948874
0.0,6,196.959915
25.0,3,196.965635
