#{"t_start": 1741745561.153384, "env_id": "None"}
r,l,t
65.0,2,278.795046
20.0,2,278.79794
20.0,2,278.800769
20.0,2,278.803504
60.0,5,294.493305
20.0,2,294.496833
65.0,2,294.499942
40.0,4,294.505367
124.444444,7,294.514127
40.0,5,294.520628
40.0,5,294.527027
125.714286,6,294.535268
125.714286,6,294.543004
100.0,9,294.554207
60.0,4,294.55962
60.0,6,294.568054
20.0,2,294.571114
65.0,2,294.57419
65.0,2,294.577418
20.0,2,294.580453
20.0,2,294.583736
40.0,4,294.58907
80.0,6,294.596398
40.0,4,294.601713
20.0,2,294.604941
84.0,4,294.610614
105.0,8,294.620765
40.0,4,294.626134
82.857143,5,294.632824
80.0,6,294.640141
65.0,2,294.643002
20.0,2,294.64589
40.0,6,294.653228
82.857143,5,294.65947
61.666667,4,294.66455
20.0,2,294.667741
20.0,2,294.671087
20.0,2,294.673928
20.0,2,294.676945
40.0,5,294.683128
40.0,5,294.68931
20.0,2,294.692246
61.666667,4,294.697387
60.0,7,294.706013
105.0,5,294.712854
82.857143,5,294.719298
20.0,4,294.724457
82.857143,5,294.730929
20.0,2,294.733798
20.0,4,294.738834
103.75,6,294.74618
124.444444,7,294.754642
103.75,6,294.762611
61.666667,4,294.774169
60.0,8,294.785545
60.0,6,294.793781
105.0,5,294.800092
20.0,2,294.803643
65.0,2,294.806943
40.0,4,294.814149
62.5,3,294.818225
20.0,2,294.821012
20.0,2,294.824532
65.0,2,294.827641
40.0,8,294.839407
65.0,2,294.843479
20.0,2,294.847247
124.444444,7,294.855974
62.5,3,294.860273
82.222222,6,294.868647
62.5,3,294.873141
65.0,2,294.876316
105.454545,9,294.888022
20.0,2,294.891136
80.0,6,294.898963
40.0,4,294.904519
20.0,2,294.907571
65.0,2,294.91095
20.0,2,294.914009
40.0,4,294.919244
20.0,3,294.9234
65.0,2,294.926316
60.0,8,294.935885
62.857143,5,294.942125
40.0,6,294.949733
62.5,3,294.953743
65.0,2,294.956631
20.0,2,294.959537
80.0,9,294.970119
65.0,2,294.972976
82.222222,6,294.980429
125.714286,6,294.987996
61.666667,4,294.993176
167.0,9,295.004673
80.0,6,295.012173
80.0,7,295.020653
40.0,8,295.030185
20.0,2,295.033074
40.0,8,295.042491
82.222222,6,295.049952
40.0,5,295.056182
60.0,7,295.064641
40.0,5,295.070885
103.75,6,295.078411
82.857143,5,295.084733
20.0,2,295.087602
80.0,6,295.094906
84.0,4,295.100164
40.0,5,295.106376
100.0,9,295.11838
65.0,2,295.121512
65.0,2,295.124686
104.444444,7,295.133813
62.5,3,295.138198
40.0,6,295.146174
60.0,6,295.153956
125.714286,6,295.162047
20.0,5,295.168681
60.0,6,295.176646
40.0,6,295.18457
20.0,2,295.187421
20.0,2,295.190167
20.0,2,295.19336
20.0,4,295.198651
20.0,2,295.201664
20.0,2,295.204602
40.0,5,295.211501
20.0,2,295.214452
61.666667,4,295.21956
100.0,9,295.230205
40.0,6,295.237377
20.0,2,295.240296
20.0,2,295.24306
40.0,4,295.2481
20.0,4,295.279777
61.666667,4,295.285045
80.0,6,295.292616
65.0,2,295.29558
60.0,6,295.303194
61.666667,4,295.308913
125.714286,6,295.317071
60.0,4,295.322588
60.0,7,295.331832
20.0,2,295.33487
65.0,2,295.337941
80.0,6,295.345869
125.714286,6,295.35375
65.0,2,295.356792
60.0,5,295.362886
20.0,4,295.367918
20.0,4,295.373078
40.0,5,295.379267
65.0,2,295.382278
65.0,2,295.38538
60.0,6,295.393152
80.0,8,295.402817
65.0,2,295.405728
65.0,2,295.408705
20.0,8,295.418788
84.0,4,295.424108
20.0,2,295.427193
40.0,5,295.433788
40.0,7,295.442245
40.0,4,295.450139
40.0,4,295.455547
20.0,2,295.458492
65.0,2,295.461942
20.0,2,295.465429
40.0,6,295.473515
105.0,5,295.480225
65.0,2,295.483325
82.222222,6,295.491116
60.0,7,295.50071
40.0,5,295.507528
84.0,4,295.513596
40.0,8,295.524126
82.222222,6,295.532307
84.0,4,295.538066
40.0,6,295.546037
61.666667,4,295.551537
84.0,4,295.556978
84.0,4,295.563134
20.0,2,295.566295
20.0,2,295.569478
20.0,2,295.572619
40.0,8,295.583018
60.0,8,295.593568
20.0,4,295.598731
20.0,2,295.601474
60.0,6,295.608791
60.0,7,295.617176
20.0,2,295.620062
60.0,7,295.628416
61.666667,4,295.633521
20.0,2,295.636353
65.0,2,295.639377
80.0,6,295.646568
60.0,8,295.656025
105.0,5,295.662301
83.75,6,295.670855
65.0,2,295.673868
120.0,9,295.685108
65.0,2,295.688106
40.0,4,295.693467
85.454545,9,295.705159
40.0,5,295.711781
62.5,3,295.716153
20.0,2,295.719152
40.0,4,295.724674
20.0,2,295.727601
60.0,7,295.736655
62.5,3,295.740813
65.0,2,295.743739
82.857143,5,295.750521
84.0,4,295.756146
20.0,2,295.759223
40.0,5,295.765831
65.0,2,295.768962
105.0,5,295.775589
105.0,8,295.78598
84.0,4,295.791573
65.0,2,295.794794
60.0,8,295.805262
65.0,2,295.808354
20.0,2,295.811395
82.857143,5,295.818017
82.857143,5,295.824337
84.0,4,295.829494
40.0,5,295.835515
103.75,6,295.842818
20.0,2,295.845696
20.0,2,295.848835
100.0,9,295.86042
61.666667,4,295.865542
62.5,3,295.869472
103.0,7,295.877871
40.0,5,295.884037
65.0,2,295.887033
40.0,4,311.938725
20.0,2,311.94177
65.0,2,311.944759
82.222222,6,311.953038
65.0,2,311.956146
20.0,2,311.959291
65.0,2,311.962505
60.0,7,311.971693
80.0,7,311.980245
20.0,2,311.983191
65.0,2,311.986202
125.714286,6,311.993679
62.857143,5,311.999833
20.0,4,312.004998
20.0,2,312.008217
65.0,2,312.011293
20.0,2,312.01429
61.666667,4,312.019497
60.0,8,312.029076
20.0,2,312.032165
65.0,2,312.035114
82.222222,6,312.042543
61.666667,4,312.047804
105.0,5,312.053985
60.0,6,312.061314
65.0,2,312.06428
62.857143,5,312.070487
65.0,2,312.073684
20.0,2,312.076873
105.0,5,312.083495
80.0,9,312.094786
84.444444,7,312.10388
167.0,9,312.115526
65.0,2,312.118531
65.0,2,312.12142
20.0,4,312.12664
60.0,8,312.136899
62.5,3,312.141381
62.857143,5,312.147469
40.0,4,312.152653
20.0,4,312.157777
40.0,7,312.166136
62.5,3,312.1702
65.0,2,312.173206
40.0,5,312.179394
62.857143,5,312.185491
20.0,2,312.18839
61.666667,4,312.19354
40.0,4,312.199316
20.0,2,312.202241
20.0,2,312.205151
80.0,8,312.214623
82.857143,5,312.221071
40.0,4,312.226173
20.0,2,312.229142
62.5,3,312.232944
40.0,5,312.238994
20.0,2,312.242034
20.0,4,312.247461
40.0,8,312.256852
61.666667,4,312.262006
82.857143,5,312.268118
61.666667,4,312.273175
105.0,8,312.282577
62.5,3,312.286674
82.857143,5,312.292773
105.0,8,312.302192
20.0,2,312.304962
124.444444,7,312.313644
84.0,4,312.319164
60.0,7,312.328509
20.0,2,312.33139
84.0,4,312.33649
65.0,2,312.33942
105.0,5,312.345616
62.5,3,312.349713
65.0,2,312.352546
20.0,2,312.355335
40.0,5,312.361525
40.0,5,312.367523
20.0,2,312.370279
126.666667,8,312.379772
65.0,2,312.382699
65.0,2,312.385533
61.666667,4,312.390585
65.0,2,312.39349
65.0,2,312.396462
85.0,8,312.405959
82.857143,5,312.412186
40.0,5,312.418344
65.0,2,312.421359
40.0,5,312.428027
84.0,4,312.433571
82.857143,5,312.440279
62.5,3,312.444594
62.5,3,312.448573
85.0,5,312.454664
84.0,4,312.459816
20.0,2,312.462749
82.857143,5,312.468957
65.0,2,312.471788
84.0,4,312.477
20.0,2,312.479839
82.857143,5,312.486623
104.444444,7,312.495636
65.0,2,312.498804
65.0,2,312.501909
103.75,6,312.509892
80.0,8,312.519605
20.0,2,312.522458
80.0,6,312.529828
65.0,2,312.532702
20.0,2,312.535549
20.0,5,312.541561
100.0,9,312.552254
82.222222,6,312.559457
82.857143,5,312.565743
125.714286,6,312.573112
20.0,2,312.576439
80.0,8,312.585876
20.0,2,312.588735
84.0,4,312.593854
124.444444,7,312.602321
62.5,3,312.606316
82.857143,5,312.612473
82.222222,6,312.619848
80.0,6,312.627046
62.5,3,312.631211
20.0,6,312.638417
20.0,2,312.684786
82.222222,6,312.692159
60.0,8,312.701856
82.222222,6,312.709174
62.5,3,312.713212
60.0,6,312.720521
60.0,6,312.727984
20.0,2,312.730878
40.0,5,312.737892
40.0,5,312.744675
65.0,2,312.747721
82.857143,5,312.754358
65.0,2,312.757496
20.0,4,312.76301
62.5,3,312.767172
40.0,5,312.773325
61.666667,4,312.778399
40.0,5,312.784583
20.0,2,312.787472
62.5,3,312.791449
40.0,4,312.79653
60.0,8,312.805919
82.857143,5,312.81207
65.0,2,312.814796
82.857143,5,312.821045
20.0,2,312.824177
20.0,2,312.826984
62.857143,5,312.832942
85.0,5,312.839081
65.0,2,312.842176
65.0,2,312.845239
20.0,3,312.84937
103.75,6,312.857108
40.0,8,312.867167
20.0,2,312.870872
20.0,2,312.87399
80.0,9,312.885563
60.0,6,312.893844
60.0,8,312.904479
20.0,2,312.907472
20.0,2,312.910595
105.0,8,312.920647
84.0,4,312.926096
82.222222,6,312.934248
80.0,6,312.9424
65.0,2,312.945686
65.0,2,312.949012
40.0,5,312.95532
125.714286,6,312.962865
40.0,4,312.967995
65.0,2,312.970911
82.222222,6,312.978183
62.5,3,312.981993
82.857143,5,312.988888
103.75,6,312.996826
20.0,2,312.999844
65.0,2,313.003014
20.0,2,313.006191
20.0,2,313.009964
20.0,2,313.014472
20.0,2,313.017557
125.714286,6,313.025697
40.0,4,313.031291
82.857143,5,313.03841
84.0,4,313.044321
82.857143,5,313.05057
20.0,5,313.056622
61.666667,4,313.061851
62.5,3,313.065934
65.0,2,313.069237
60.0,6,313.07721
60.0,6,313.084858
20.0,2,313.08816
80.0,6,313.095457
82.857143,5,313.101701
65.0,2,313.104551
100.0,9,313.115198
40.0,4,313.120289
82.857143,5,313.126463
84.0,4,313.131658
65.0,2,313.134491
84.0,4,313.13958
62.5,3,313.143828
40.0,4,313.149083
120.0,9,313.159671
20.0,2,313.162498
65.0,2,313.165333
40.0,5,313.171371
62.857143,5,313.17746
20.0,2,313.180226
40.0,6,313.1874
20.0,2,313.190399
60.0,8,313.199729
62.5,3,313.203488
60.0,6,313.210846
82.857143,5,313.217131
124.444444,7,313.225479
83.0,7,313.233813
20.0,2,313.236654
61.666667,4,313.241765
82.857143,5,313.248694
82.857143,5,313.255549
20.0,4,313.261235
84.0,4,313.266536
61.666667,4,313.271621
80.0,9,313.282429
65.0,2,313.285364
62.5,3,313.28948
20.0,4,313.294571
62.5,3,313.29865
40.0,6,313.305894
61.666667,4,313.311213
84.0,4,329.356366
103.75,6,329.364086
82.222222,6,329.371646
62.5,3,329.375813
40.0,8,329.385338
40.0,5,329.39225
20.0,2,329.39551
20.0,2,329.398636
20.0,2,329.401755
40.0,7,329.410933
80.0,6,329.41897
80.0,6,329.427434
61.666667,4,329.433141
20.0,2,329.436223
65.0,2,329.439369
20.0,2,329.442507
62.5,3,329.446664
40.0,4,329.451862
65.0,2,329.454797
20.0,2,329.457605
20.0,2,329.460539
105.0,8,329.471178
20.0,4,329.476697
20.0,2,329.480115
20.0,2,329.48321
105.0,5,329.489414
60.0,6,329.496671
65.0,2,329.499514
103.75,6,329.506797
62.5,3,329.510853
100.0,8,329.520799
20.0,2,329.523906
105.0,8,329.533966
20.0,2,329.536896
84.0,4,329.542048
40.0,5,329.548226
65.0,2,329.551169
80.0,6,329.558605
80.0,6,329.568888
40.0,4,329.574288
20.0,2,329.577415
61.666667,4,329.583203
61.666667,4,329.588481
20.0,2,329.59141
61.666667,4,329.596651
60.0,7,329.60569
40.0,5,329.611866
61.666667,4,329.616938
62.5,3,329.620832
80.0,8,329.630523
60.0,7,329.639724
60.0,4,329.644931
20.0,2,329.647791
100.0,9,329.658408
20.0,2,329.661203
120.0,9,329.672296
40.0,4,329.677789
105.0,5,329.683896
20.0,2,329.686647
20.0,2,329.68948
62.5,3,329.693496
61.666667,4,329.698558
65.0,2,329.701554
20.0,2,329.704436
60.0,6,329.711819
60.0,9,329.722282
65.0,2,329.725186
40.0,5,329.731645
65.0,2,329.735063
20.0,4,329.740038
65.0,2,329.742915
80.0,8,329.753571
65.0,2,329.75679
20.0,2,329.759773
84.0,4,329.76537
65.0,2,329.768612
61.666667,4,329.774144
20.0,2,329.777393
20.0,2,329.780592
40.0,5,329.787316
20.0,2,329.790374
65.0,2,329.793473
20.0,2,329.796564
40.0,5,329.803617
103.75,6,329.811542
20.0,5,329.818146
61.666667,4,329.823434
40.0,4,329.828524
84.0,4,329.833767
20.0,2,329.83706
20.0,2,329.840178
83.0,7,329.849294
40.0,4,329.854836
20.0,2,329.857788
65.0,2,329.860791
20.0,2,329.863715
20.0,2,329.866797
60.0,9,329.880038
100.0,9,329.890659
20.0,2,329.893561
82.857143,5,329.899763
62.5,3,329.903778
82.857143,5,329.909916
65.0,2,329.912915
40.0,5,329.919559
20.0,2,329.923095
20.0,2,329.926168
20.0,2,329.929215
40.0,6,329.937128
40.0,5,329.943481
62.5,3,329.947585
105.454545,9,329.958895
61.666667,4,329.964203
82.857143,5,329.970406
20.0,2,329.973286
105.0,5,329.979389
40.0,5,329.985795
125.714286,6,329.993883
82.857143,5,330.00095
80.0,6,330.008779
61.666667,4,330.014044
61.666667,4,330.019438
40.0,5,330.025805
40.0,4,330.030912
60.0,5,330.037107
20.0,2,330.039984
20.0,2,330.042775
20.0,2,330.045487
40.0,4,330.050563
20.0,2,330.07941
20.0,2,330.082325
20.0,2,330.085168
82.222222,6,330.092438
40.0,5,330.098471
82.857143,5,330.105153
65.0,2,330.108018
65.0,2,330.111057
125.714286,6,330.118421
40.0,5,330.125432
20.0,7,330.134519
80.0,8,330.144329
65.0,2,330.147316
84.0,4,330.152428
40.0,4,330.157685
65.0,2,330.160857
20.0,2,330.163933
20.0,2,330.166975
20.0,2,330.170002
84.0,4,330.175977
20.0,2,330.178837
80.0,8,330.188313
61.666667,4,330.193536
60.0,6,330.200816
62.5,3,330.204878
20.0,2,330.2078
61.666667,4,330.213015
20.0,2,330.215799
100.0,9,330.227332
80.0,6,330.235307
124.444444,7,330.244367
20.0,2,330.247492
60.0,6,330.25534
65.0,2,330.258484
82.857143,5,330.265518
80.0,6,330.273631
20.0,2,330.27676
40.0,5,330.28388
20.0,4,330.289403
82.857143,5,330.29659
100.0,9,330.309384
60.0,8,330.320371
20.0,2,330.323553
40.0,5,330.330257
60.0,6,330.338989
20.0,2,330.342472
40.0,4,330.348321
40.0,6,330.356308
40.0,5,330.363128
40.0,4,330.368363
20.0,2,330.371196
125.714286,6,330.378532
40.0,5,330.385627
82.857143,5,330.392584
40.0,7,330.401768
20.0,2,330.404965
65.0,2,330.408133
105.0,5,330.414816
20.0,2,330.417964
20.0,2,330.42108
60.0,6,330.429099
40.0,4,330.434683
20.0,2,330.437908
40.0,8,330.448012
65.0,2,330.450976
62.5,3,330.455337
82.857143,5,330.462104
20.0,2,330.465241
124.444444,7,330.474467
20.0,2,330.47749
80.0,6,330.485419
40.0,4,330.490581
40.0,6,330.497772
80.0,6,330.504954
20.0,2,330.507914
20.0,2,330.510766
62.5,3,330.514849
82.222222,6,330.522072
20.0,2,330.524899
40.0,5,330.530946
20.0,5,330.537543
82.222222,6,330.545666
20.0,2,330.548764
65.0,2,330.551928
105.0,5,330.55867
40.0,4,330.564265
65.0,2,330.567401
84.0,4,330.572908
20.0,2,330.57583
40.0,4,330.580888
40.0,5,330.586988
60.0,6,330.594288
65.0,2,330.597125
65.0,2,330.600016
65.0,2,330.602861
84.0,4,330.607962
82.222222,6,330.615195
61.666667,4,330.620291
65.0,2,330.62322
61.666667,4,330.628358
105.0,5,330.634452
65.0,2,330.637394
65.0,2,330.640197
65.0,2,330.643243
84.444444,7,330.651853
65.0,2,330.654729
60.0,7,330.663758
65.0,2,330.66686
82.857143,5,330.673619
82.857143,5,330.680513
60.0,7,330.689197
65.0,2,330.692355
105.714286,6,330.699754
40.0,5,330.707037
82.857143,5,330.713795
40.0,5,330.720474
20.0,2,330.723683
20.0,2,330.726771
61.666667,4,330.732399
20.0,2,330.735466
20.0,2,330.738575
84.0,4,330.744241
61.666667,4,330.749408
40.0,5,330.756183
65.0,2,348.167824
20.0,2,348.171662
62.5,3,348.176077
83.75,6,348.183806
61.666667,4,348.190003
62.5,3,348.195019
60.0,8,348.205037
40.0,4,348.210481
20.0,2,348.213571
82.222222,6,348.221259
40.0,5,348.227693
20.0,2,348.230683
103.75,6,348.238297
20.0,2,348.241414
65.0,2,348.244385
20.0,2,348.247289
84.0,4,348.252468
40.0,4,348.257657
62.5,3,348.261752
61.666667,4,348.266983
61.666667,4,348.272111
20.0,2,348.274882
20.0,2,348.277614
65.0,2,348.280532
82.857143,5,348.286825
61.666667,4,348.292025
80.0,7,348.300986
100.0,9,348.312495
20.0,6,348.319912
82.857143,5,348.32628
60.0,6,348.333635
40.0,5,348.340015
40.0,5,348.346585
65.0,2,348.34962
103.75,6,348.357334
62.5,3,348.361625
20.0,2,348.364491
62.5,3,348.368646
60.0,5,348.374869
60.0,8,348.384344
65.0,2,348.387267
125.714286,6,348.394661
65.0,2,348.397569
60.0,6,348.404974
65.0,2,348.408015
82.857143,5,348.41428
40.0,6,348.421638
20.0,2,348.424492
100.0,9,348.435138
62.5,3,348.438963
103.75,6,348.44668
62.857143,5,348.453304
65.0,2,348.456247
60.0,8,348.465758
84.0,4,348.470934
65.0,2,348.473862
80.0,6,348.481082
20.0,2,348.484109
40.0,6,348.491374
65.0,2,348.494419
60.0,6,348.501646
40.0,7,348.510441
20.0,2,348.513524
65.0,2,348.51641
20.0,2,348.519442
40.0,5,348.526242
62.5,3,348.530422
20.0,2,348.533253
61.666667,4,348.538767
20.0,2,348.541643
20.0,2,348.544785
40.0,5,348.551186
60.0,8,348.560835
64.0,4,348.566126
65.0,2,348.569132
20.0,2,348.572039
125.714286,6,348.579467
61.666667,4,348.584699
80.0,8,348.594258
61.666667,4,348.599385
20.0,2,348.602191
20.0,2,348.60506
20.0,6,348.612415
65.0,2,348.615171
62.5,3,348.619546
60.0,7,348.627989
20.0,2,348.630984
124.444444,7,348.639359
103.75,6,348.646652
62.5,3,348.650658
20.0,2,348.653417
62.222222,6,348.660623
61.666667,4,348.665775
20.0,2,348.668709
60.0,9,348.679303
20.0,2,348.682144
20.0,2,348.685005
60.0,8,348.694486
40.0,5,348.700662
82.857143,5,348.706867
61.666667,4,348.712231
84.0,4,348.717807
65.0,2,348.720875
20.0,4,348.726215
20.0,2,348.729207
40.0,4,348.734637
20.0,4,348.73968
40.0,5,348.74598
80.0,6,348.753507
62.5,3,348.757723
62.5,3,348.761897
40.0,5,348.768136
40.0,4,348.773317
20.0,2,348.776201
61.666667,4,348.781458
103.75,6,348.788998
61.666667,4,348.794322
61.666667,4,348.799402
40.0,5,348.805403
65.0,2,348.808327
65.0,2,348.81126
20.0,2,348.814262
61.666667,4,348.845801
20.0,5,348.852104
83.0,7,348.860704
65.0,2,348.863767
82.222222,6,348.871724
20.0,2,348.87482
40.0,5,348.881101
40.0,5,348.88741
20.0,2,348.890377
40.0,4,348.895547
82.857143,5,348.901802
20.0,2,348.904605
40.0,5,348.910929
65.0,2,348.913859
40.0,6,348.921347
100.0,9,348.93281
120.0,9,348.943913
20.0,2,348.946865
82.222222,6,348.954431
61.666667,4,348.959779
65.0,2,348.96275
82.222222,6,348.970302
40.0,4,348.975518
62.5,3,348.979627
65.0,2,348.982608
20.0,2,348.985405
82.857143,5,348.99162
82.857143,5,348.997931
65.0,2,349.000756
60.0,8,349.010549
84.0,4,349.015926
20.0,2,349.018949
20.0,2,349.021943
40.0,4,349.027284
20.0,2,349.030373
120.0,9,349.042363
80.0,6,349.049923
40.0,7,349.058501
65.0,2,349.061657
20.0,4,349.067156
167.0,9,349.078935
80.0,8,349.089226
20.0,2,349.092259
20.0,2,349.095221
40.0,5,349.101757
61.666667,4,349.107151
60.0,7,349.115877
65.0,2,349.119042
20.0,4,349.12449
65.0,2,349.128221
40.0,4,349.134164
65.0,2,349.137067
20.0,2,349.139848
65.0,2,349.142852
80.0,6,349.150062
84.0,4,349.155219
61.666667,4,349.160366
65.0,2,349.163492
20.0,2,349.166886
60.0,6,349.174926
40.0,4,349.180371
20.0,2,349.18334
61.666667,4,349.188659
62.5,3,349.19286
65.0,2,349.195929
20.0,2,349.201044
20.0,2,349.204107
60.0,7,349.212993
65.0,2,349.216093
20.0,2,349.219016
61.666667,4,349.224336
20.0,4,349.229656
20.0,5,349.235751
84.0,4,349.240944
80.0,6,349.248484
20.0,2,349.251413
20.0,4,349.25634
20.0,2,349.259144
65.0,2,349.262127
20.0,2,349.264888
82.222222,6,349.2723
80.0,9,349.283498
65.0,2,349.286376
65.0,2,349.289294
20.0,2,349.292259
65.0,2,349.295328
61.666667,4,349.300511
20.0,2,349.303516
82.222222,6,349.31112
20.0,2,349.314099
40.0,4,349.319493
61.666667,4,349.324857
40.0,5,349.331286
65.0,2,349.334169
40.0,8,349.343539
20.0,5,349.349507
84.0,4,349.354606
65.0,2,349.357485
82.857143,5,349.363618
65.0,2,349.366439
60.0,8,349.375959
82.857143,5,349.382509
60.0,8,349.391935
103.75,6,349.399208
62.5,3,349.403356
40.0,5,349.409611
124.444444,7,349.417953
82.857143,5,349.424187
103.0,7,349.433031
65.0,2,349.436074
40.0,5,349.442363
60.0,6,349.449858
20.0,2,349.452774
80.0,6,349.459988
65.0,2,349.462997
40.0,5,349.469481
20.0,4,349.474802
60.0,8,349.484457
125.454545,9,349.495351
61.666667,4,349.500585
65.0,2,349.503479
60.0,6,349.511165
60.0,6,349.518396
124.444444,7,349.526855
65.0,2,349.529837
61.666667,4,365.583429
125.714286,6,365.591284
20.0,2,365.59429
20.0,2,365.597271
20.0,2,365.600151
61.666667,4,365.605288
20.0,4,365.611179
65.0,2,365.614517
20.0,2,365.617932
61.666667,4,365.623404
20.0,6,365.630594
65.0,2,365.63359
80.0,9,365.644429
20.0,2,365.647416
60.0,7,365.655908
65.0,2,365.658764
84.0,4,365.663886
20.0,2,365.666798
125.714286,6,365.674209
60.0,6,365.681492
100.0,9,365.692119
40.0,5,365.698329
20.0,2,365.701402
84.0,4,365.706634
20.0,2,365.709536
62.5,3,365.714169
40.0,6,365.722145
80.0,8,365.732283
82.222222,6,365.739795
20.0,2,365.742637
65.0,2,365.745509
20.0,2,365.748372
82.857143,5,365.754748
20.0,2,365.757714
40.0,5,365.763973
65.0,2,365.766919
40.0,7,365.77531
62.857143,5,365.78178
65.0,2,365.784911
62.857143,5,365.791421
20.0,2,365.794412
61.666667,4,365.799941
60.0,6,365.807814
82.857143,5,365.814482
20.0,2,365.817336
61.666667,4,365.822446
60.0,5,365.8287
65.0,2,365.831779
20.0,2,365.834797
65.0,2,365.837915
82.222222,6,365.845745
20.0,2,365.848819
60.0,8,365.858811
65.0,2,365.861721
100.0,9,365.872267
62.5,3,365.876122
82.857143,5,365.882349
20.0,2,365.885301
60.0,7,365.893673
120.0,9,365.904423
82.857143,5,365.910686
65.0,2,365.913658
40.0,5,365.920318
84.0,4,365.925758
40.0,5,365.932434
82.857143,5,365.939136
82.857143,5,365.94586
125.714286,6,365.953083
65.0,2,365.955891
62.857143,5,365.961845
62.5,3,365.966025
80.0,9,365.977074
20.0,2,365.979969
100.0,8,365.989635
40.0,6,365.997039
20.0,2,365.99997
20.0,2,366.002828
65.0,2,366.005751
80.0,6,366.013087
125.714286,6,366.020669
40.0,4,366.025803
20.0,2,366.028645
61.666667,4,366.033764
65.0,2,366.036663
86.666667,3,366.040742
80.0,6,366.047885
65.0,2,366.050779
60.0,6,366.058009
83.75,6,366.065144
82.222222,6,366.072309
62.5,3,366.076313
105.454545,9,366.087251
65.0,2,366.090147
62.222222,6,366.097481
65.0,2,366.100424
65.0,2,366.103427
20.0,4,366.108591
40.0,4,366.114076
65.0,2,366.117271
65.0,2,366.120514
20.0,2,366.123449
20.0,2,366.126256
62.5,3,366.130313
62.5,3,366.134342
20.0,2,366.137143
20.0,2,366.140062
20.0,2,366.142801
40.0,6,366.150064
82.222222,6,366.157467
20.0,2,366.160297
20.0,2,366.163141
20.0,2,366.16599
65.0,2,366.168782
83.0,7,366.177208
40.0,4,366.182311
20.0,2,366.185499
62.5,3,366.189778
61.666667,4,366.195249
62.5,3,366.199565
82.857143,5,366.232205
20.0,2,366.235183
20.0,2,366.23815
65.0,2,366.241098
80.0,8,366.250787
65.0,2,366.2538
82.857143,5,366.260095
20.0,2,366.262836
65.0,2,366.265819
20.0,2,366.268666
40.0,5,366.275003
20.0,2,366.277947
65.0,2,366.280929
65.0,2,366.283775
40.0,6,366.291129
20.0,2,366.294051
65.0,2,366.296937
20.0,2,366.299806
82.857143,5,366.30611
20.0,2,366.309102
62.5,3,366.313155
20.0,2,366.315981
20.0,2,366.318843
103.0,7,366.327434
105.0,8,366.337055
100.0,9,366.347736
105.0,8,366.357343
80.0,9,366.368055
40.0,4,366.373202
82.857143,5,366.379885
40.0,4,366.388346
65.0,2,366.391095
100.0,9,366.401807
20.0,2,366.404665
65.0,2,366.407618
20.0,2,366.410689
65.0,2,366.413573
61.666667,4,366.418854
62.222222,6,366.42722
20.0,2,366.430612
80.0,6,366.438562
40.0,6,366.446848
65.0,2,366.450231
65.0,2,366.453572
20.0,2,366.45708
65.0,2,366.460265
60.0,7,366.469457
20.0,2,366.473186
60.0,8,366.483949
40.0,5,366.490937
20.0,2,366.49398
20.0,2,366.497084
103.75,6,366.50517
20.0,2,366.5083
20.0,2,366.511325
40.0,7,366.519698
82.857143,5,366.52624
20.0,4,366.531513
40.0,4,366.536495
65.0,2,366.539382
20.0,2,366.542356
65.0,2,366.545305
60.0,6,366.552643
60.0,8,366.562284
60.0,8,366.572339
60.0,6,366.579736
20.0,2,366.582657
20.0,2,366.585434
125.714286,6,366.592696
20.0,2,366.595501
62.5,3,366.599792
65.0,2,366.602915
40.0,4,366.608418
82.857143,5,366.615087
20.0,4,366.620478
62.5,3,366.6246
20.0,2,366.627553
60.0,6,366.635341
20.0,2,366.63833
65.0,2,366.641345
60.0,6,366.649105
20.0,2,366.652199
105.0,5,366.658893
20.0,2,366.661922
82.857143,5,366.668513
20.0,2,366.671505
20.0,2,366.674556
20.0,3,366.678799
40.0,5,366.685259
82.222222,6,366.693028
20.0,2,366.695992
20.0,2,366.699016
84.0,4,366.704312
84.0,4,366.709538
20.0,2,366.712476
20.0,2,366.715235
40.0,7,366.724465
40.0,5,366.731017
20.0,2,366.734076
62.5,3,366.738106
62.5,3,366.7419
60.0,5,366.74813
20.0,2,366.751056
62.5,3,366.755186
86.666667,3,366.759235
20.0,2,366.762046
65.0,2,366.764891
20.0,2,366.767913
100.0,9,366.778446
62.5,3,366.782532
20.0,2,366.785267
20.0,2,366.788156
20.0,2,366.790939
61.666667,4,366.796046
120.0,9,366.806653
85.0,5,366.812768
20.0,2,366.815714
60.0,9,366.826239
20.0,2,366.829067
140.0,9,366.839951
60.0,6,366.847245
82.857143,5,366.853473
60.0,7,366.862004
20.0,2,366.864872
61.666667,4,366.870034
82.857143,5,366.876393
65.0,2,366.879357
65.0,2,366.882249
65.0,2,366.88521
82.857143,5,366.891557
82.857143,5,366.897793
40.0,6,366.904938
82.857143,5,366.911223
65.0,2,366.914103
60.0,6,366.921343
82.857143,5,366.927551
20.0,2,366.930435
80.0,7,366.939099
82.857143,5,366.94531
82.222222,6,366.952695
80.0,6,382.702069
62.5,3,382.706508
40.0,5,382.71314
80.0,6,382.721264
82.222222,6,382.729301
40.0,4,382.734652
65.0,2,382.737665
20.0,4,382.7427
20.0,2,382.745595
20.0,2,382.748569
20.0,2,382.751348
