#{"t_start": 1742136023.613734, "env_id": "None"}
r,l,t
43.333333,6,938.268576
35.0,3,938.274005
-5.0,11,938.288859
25.0,3,938.293809
-15.0,13,938.309848
25.0,3,938.315021
43.333333,6,938.324005
-10.0,12,938.339956
-15.0,9,938.352545
10.0,8,938.36459
5.0,1,938.367805
61.666667,7,938.37772
35.0,3,938.383221
5.0,1,938.38634
0.0,6,938.394574
48.333333,5,938.402397
-20.0,12,938.417765
-10.0,12,938.432306
-10.0,12,938.447171
0.0,6,938.456064
5.0,1,938.45958
35.0,3,938.464963
30.0,4,938.47127
53.333333,4,938.477598
0.0,14,938.496481
5.0,1,938.500572
48.333333,5,938.508286
5.0,1,938.511651
48.333333,5,938.519804
25.0,3,938.525557
30.0,4,938.532208
22.5,10,938.544704
43.333333,6,938.553719
5.0,1,938.556623
10.0,8,938.567817
5.0,1,938.570565
20.0,4,938.576496
15.0,7,938.586054
15.0,7,938.595385
25.0,3,938.600477
15.0,7,938.610474
20.0,4,938.616633
53.333333,4,938.622712
-20.0,12,938.63822
20.0,6,938.646717
-25.0,7,938.656017
43.333333,6,938.664843
-5.0,13,938.682245
-10.0,12,938.697056
5.0,1,938.699936
43.333333,6,938.708768
30.0,2,938.713053
7.5,11,938.726341
25.0,5,938.733636
43.333333,6,938.742226
30.0,2,938.746139
30.0,4,938.753121
30.0,4,938.76093
5.0,1,938.76386
20.0,4,938.773389
-5.0,5,938.781412
5.0,1,938.785065
-25.0,17,938.804591
-15.0,7,938.814674
-35.0,15,938.832574
5.0,1,938.83573
48.333333,5,938.843783
-10.0,8,938.855209
20.0,6,938.863371
30.0,2,938.867642
25.0,3,938.873369
37.5,7,938.884481
43.333333,6,938.89409
-5.0,9,938.905775
20.0,4,938.91212
5.0,9,938.925672
75.0,21,938.949332
61.666667,7,938.958618
-5.0,5,938.966447
30.0,2,938.970372
30.0,2,938.974325
22.5,10,938.986878
35.0,3,938.992201
46.666667,10,939.005474
30.0,2,939.009725
5.0,1,939.012549
25.0,5,939.020168
25.0,3,939.025592
5.0,9,939.037839
30.0,4,939.044099
30.0,2,939.048211
46.666667,8,939.060113
-10.0,10,939.073062
15.0,14,939.090934
30.0,4,939.097886
5.0,1,939.100813
-25.0,9,939.114105
30.0,2,939.118118
5.0,1,939.121035
29.0,15,939.140545
5.0,1,939.143605
5.0,9,939.15546
5.0,1,939.158757
5.0,9,939.170642
-10.0,10,939.183788
62.5,13,939.200401
30.0,4,939.206706
48.333333,5,939.214958
5.0,1,939.217876
5.0,1,939.220678
30.0,2,939.225008
27.5,9,939.237242
5.0,1,939.240479
30.0,2,939.244385
30.0,4,939.251081
51.666667,9,939.263636
15.0,5,939.271697
-5.0,7,939.282321
43.333333,6,939.291215
27.5,9,939.302774
43.333333,6,939.31191
5.0,1,939.315022
98.333333,11,939.32923
5.0,1,939.332059
-5.0,5,939.339737
38.333333,7,939.349582
10.0,10,939.363263
25.0,3,939.368776
5.0,1,939.372137
15.0,7,939.383183
-30.0,12,939.399503
5.0,1,939.403046
30.0,2,939.407082
5.0,1,939.410411
-5.0,5,954.91899
30.0,4,954.92659
-5.0,5,954.934032
30.0,4,954.940721
5.0,1,954.943621
41.0,15,954.96177
30.0,2,954.966111
30.0,2,954.970072
41.666667,9,954.982085
5.0,1,954.985413
30.0,2,954.989323
56.666667,8,955.000371
5.0,1,955.003569
5.0,1,955.006384
5.0,1,955.009254
30.0,4,955.015672
30.0,4,955.0221
-20.0,10,955.03454
5.0,1,955.037573
-5.0,11,955.051465
28.333333,7,955.062471
22.5,10,955.077236
30.0,2,955.08118
61.666667,7,955.092923
5.0,1,955.096549
5.0,1,955.099634
-10.0,6,955.109127
30.0,2,955.113631
-5.0,5,955.121772
35.0,3,955.127149
45.0,10,955.142514
0.0,10,955.156559
-5.0,7,955.167056
35.0,3,955.172538
-20.0,8,955.184756
43.333333,6,955.195837
5.0,1,955.199534
20.0,6,955.210693
30.0,2,955.215655
61.666667,7,955.227729
33.333333,8,955.23937
35.0,3,955.244655
-15.0,9,955.257877
25.0,5,955.26609
5.0,9,955.279473
5.0,1,955.282886
53.333333,4,955.29015
5.0,1,955.293155
25.0,3,955.298498
70.0,16,955.318944
5.0,1,955.322221
28.333333,7,955.332267
-25.0,13,955.348963
5.0,1,955.352333
-10.0,12,955.368547
30.0,2,955.372531
30.0,4,955.379468
30.0,4,955.38585
30.0,2,955.389936
5.0,7,955.401137
5.0,1,955.404286
43.333333,6,955.413403
5.0,1,955.416516
30.0,2,955.420651
-5.0,5,955.429649
37.5,7,955.441055
20.0,10,955.455646
5.0,1,955.458564
35.0,3,955.46375
30.0,2,955.467807
35.0,3,955.472868
32.5,8,955.485385
35.0,3,955.490711
-5.0,5,955.498804
30.0,2,955.502969
5.0,1,955.505972
5.0,1,955.509295
30.0,2,955.513534
48.333333,5,955.522175
28.333333,7,955.531894
20.0,10,955.545914
0.0,6,955.553843
30.0,2,955.557688
48.333333,5,955.564888
30.0,2,955.568888
30.0,4,955.575683
15.0,5,955.584095
33.333333,8,955.595615
15.0,5,955.604136
30.0,2,955.608521
38.333333,7,955.6183
25.0,5,955.625838
25.0,5,955.63345
5.0,1,955.636719
35.0,3,955.642197
30.0,4,955.648997
35.0,3,955.654078
15.0,11,955.667817
27.5,9,955.679847
25.0,5,955.687402
66.666667,6,955.696583
-10.0,14,955.714177
25.0,3,955.719171
-20.0,8,955.730058
30.0,2,955.73412
30.0,2,955.738103
30.0,2,955.741893
5.0,1,955.744926
5.0,1,955.747851
-15.0,7,955.756735
5.0,13,955.773251
55.0,8,955.784132
5.0,1,955.787029
0.0,10,955.799872
30.0,2,955.80437
35.0,3,955.810506
30.0,13,955.827094
17.5,11,955.842217
35.0,3,955.848006
30.0,2,955.851891
10.0,8,955.863163
61.666667,7,955.872248
33.333333,8,955.883879
-5.0,5,955.892094
43.333333,6,955.901166
20.0,10,955.914185
5.0,1,955.916962
33.333333,6,955.925825
5.0,1,955.928813
30.0,2,955.93291
35.0,3,955.93832
20.0,13,955.955449
35.0,3,955.96124
48.333333,5,955.968904
5.0,1,955.972045
5.0,1,955.974906
67.5,12,955.990064
5.0,1,955.993347
43.333333,6,956.001981
35.0,3,956.007182
5.0,1,956.010688
38.333333,7,956.021238
0.0,10,956.033529
35.0,3,956.038736
30.0,2,956.042781
30.0,2,956.046891
-15.0,9,956.058246
30.0,2,956.062383
5.0,1,956.065162
25.0,3,956.07067
5.0,1,956.073425
30.0,4,956.079719
30.0,2,956.083889
-10.0,8,956.09489
5.0,1,956.097732
43.333333,6,956.106769
30.0,2,956.110534
25.0,3,956.115548
43.333333,6,956.12492
0.0,14,956.142255
15.0,7,956.152217
5.0,1,956.155808
29.0,15,956.174608
30.0,2,956.179547
30.0,2,956.183882
30.0,2,956.188137
15.0,5,956.195673
5.0,1,956.198639
5.0,1,956.201604
29.0,15,956.219882
30.0,2,956.224285
51.666667,9,956.23662
5.0,1,956.239861
5.0,1,956.243095
30.0,2,956.247415
5.0,1,956.2503
37.5,7,956.260107
30.0,2,956.264109
-5.0,7,956.274153
5.0,1,956.276822
35.0,3,956.281795
-10.0,4,956.288094
0.0,6,956.298404
5.0,1,956.301718
-10.0,10,956.314057
30.0,4,956.321298
17.5,11,956.335423
50.0,14,956.353061
55.0,8,956.364228
25.0,3,956.369599
13.333333,10,956.382722
35.0,3,956.388143
30.0,2,956.392593
24.0,14,956.409754
-5.0,5,956.419084
35.0,3,956.42569
0.0,6,956.434719
53.333333,4,956.441637
25.0,3,956.446829
25.0,3,956.45219
43.333333,6,956.461135
-5.0,7,956.471831
5.0,9,956.485766
10.0,8,956.497478
5.0,1,956.500313
38.333333,7,956.509999
22.5,10,956.523299
20.0,6,956.532363
29.0,13,956.549026
5.0,1,956.552634
53.333333,4,956.559614
30.0,2,956.564304
23.333333,16,956.583785
5.0,1,956.587008
53.333333,4,956.593237
5.0,13,956.610263
-5.0,7,956.620441
5.0,1,956.623296
30.0,4,956.629608
5.0,1,956.633133
5.0,9,956.645216
5.0,1,956.648262
25.0,3,956.653251
30.0,2,956.657459
55.0,8,956.669413
5.0,1,956.672944
35.0,3,956.678867
53.333333,4,956.6855
42.5,15,956.705157
45.0,10,956.718464
53.333333,4,956.72555
30.0,2,956.729537
22.5,10,956.74316
50.0,9,956.756805
35.0,3,956.762291
30.0,2,956.766138
5.0,1,956.768944
30.0,4,956.776246
37.5,7,956.785737
48.333333,5,956.793164
5.0,1,956.79619
35.0,3,956.801345
15.0,7,956.811317
-25.0,9,956.823008
-5.0,7,956.832066
43.333333,6,956.841408
5.0,1,956.844508
5.0,1,956.847186
25.0,3,956.852501
5.0,1,956.855688
33.333333,6,956.864513
0.0,6,956.872929
5.0,1,956.876018
-5.0,5,956.883734
10.0,6,956.891784
-10.0,12,956.909548
48.333333,5,956.917675
35.0,3,956.922847
30.0,4,956.929175
56.666667,8,956.94078
30.0,2,956.944764
30.0,2,956.948853
25.0,5,956.956679
35.0,3,956.961504
5.0,1,956.964241
5.0,1,956.967049
5.0,1,956.970196
-15.0,11,956.98517
-5.0,5,956.992316
40.0,11,957.006788
48.333333,5,957.014754
46.0,16,957.034919
-5.0,5,957.042073
5.0,9,957.055115
-15.0,11,957.070259
25.0,3,957.076366
25.0,3,957.082003
38.333333,7,957.091654
30.0,2,957.095606
35.0,3,957.100805
43.333333,6,957.109508
5.0,1,957.112313
43.333333,6,957.12207
30.0,2,957.126109
10.0,8,957.137889
43.333333,6,957.146844
-10.0,4,957.153881
35.0,3,957.159745
-20.0,8,957.170437
30.0,11,957.185217
5.0,1,957.188604
28.333333,7,957.19853
-5.0,11,957.212847
-40.0,14,957.231181
-5.0,7,957.24087
30.0,2,957.244872
56.666667,8,957.256246
5.0,1,957.258964
48.333333,5,957.266993
30.0,2,957.271012
35.0,3,957.277582
-5.0,5,957.284804
25.0,5,957.291975
48.333333,5,957.299812
25.0,5,957.307801
25.0,3,957.312995
30.0,4,957.31962
38.333333,7,957.329511
5.0,1,957.332639
5.0,1,957.335631
30.0,2,957.33982
5.0,1,957.342851
-15.0,7,957.353572
35.0,3,957.359373
30.0,2,957.363688
19.0,15,957.383458
5.0,1,957.386901
25.0,3,957.39252
-5.0,7,957.403294
33.333333,8,957.415034
-5.0,5,957.423402
5.0,1,957.426398
43.333333,6,957.436048
27.5,9,957.449009
5.0,9,957.462513
38.333333,7,957.473027
30.0,2,957.477318
5.0,1,957.480676
35.0,3,957.486092
30.0,4,957.492835
5.0,1,957.495618
53.333333,4,957.502243
5.0,1,957.505046
25.0,5,957.512771
66.666667,6,957.521376
48.333333,5,957.52911
-15.0,9,957.541896
5.0,1,957.545136
30.0,4,957.552086
30.0,4,957.558182
35.0,3,957.564166
30.0,2,957.568025
48.333333,5,957.57585
30.0,2,957.579871
30.0,4,957.58654
5.0,1,957.589619
25.0,5,957.597654
30.0,2,957.601519
30.0,2,957.605735
5.0,1,957.609191
25.0,3,957.614418
15.0,5,957.622569
30.0,2,957.626978
43.333333,6,957.636093
40.0,11,957.650835
30.0,4,957.65719
25.0,3,957.662243
0.0,6,957.672034
-20.0,8,957.683154
5.0,1,957.686174
5.0,1,957.688966
10.0,12,957.705769
20.0,6,957.713942
5.0,1,957.717224
61.666667,7,957.726317
25.0,5,957.733546
-15.0,13,957.749481
25.0,5,957.757041
-5.0,7,957.767148
27.5,9,957.779386
36.666667,12,957.794729
30.0,4,957.800825
-10.0,16,957.822291
5.0,1,957.825813
30.0,4,957.832316
48.333333,5,957.840157
20.0,4,957.846336
5.0,1,957.849452
5.0,1,957.852943
20.0,10,957.865692
30.0,4,957.872499
30.0,2,957.876835
38.333333,7,957.886644
48.333333,5,957.894545
30.0,4,957.900981
22.5,10,957.914206
38.333333,7,957.925082
-5.0,7,957.935248
30.0,2,957.939516
29.0,13,957.955951
5.0,1,957.958871
71.666667,5,957.966749
30.0,4,957.973273
25.0,9,957.985581
30.0,2,957.989577
10.0,6,957.997766
23.333333,8,958.008563
-20.0,8,958.01996
20.0,6,958.028489
-15.0,9,958.040984
30.0,2,958.044996
33.333333,8,958.056249
23.333333,8,958.068055
15.0,7,958.078123
15.0,5,958.085623
5.0,1,958.088841
40.0,11,973.590106
5.0,1,973.593785
14.0,16,973.615334
5.0,1,973.618259
25.0,3,973.623772
35.0,3,973.629097
20.0,6,973.637953
5.0,1,973.640962
20.0,10,973.654318
35.0,3,973.659744
30.0,2,973.663946
10.0,12,973.680233
0.0,10,973.69374
53.333333,4,973.700833
35.0,3,973.706591
-25.0,11,973.720456
-5.0,5,973.727474
35.0,3,973.733385
38.333333,7,973.743421
5.0,9,973.75631
41.666667,9,973.768553
-5.0,15,973.791439
17.5,9,973.80973
5.0,1,973.813752
48.333333,5,973.821871
30.0,2,973.826336
-50.0,14,973.844757
25.0,3,973.850143
5.0,1,973.853301
5.0,1,973.856594
5.0,1,973.859501
5.0,1,973.862417
50.0,9,973.874685
35.0,3,973.880156
30.0,4,973.887124
35.0,3,973.893094
27.5,9,973.904777
25.0,5,973.913362
61.666667,7,973.923493
43.333333,6,973.936001
5.0,1,973.939376
5.0,1,973.943157
19.0,15,973.970852
43.333333,6,973.998161
25.0,12,974.019836
-5.0,19,974.044586
28.333333,7,974.056455
30.0,2,974.061062
71.666667,5,974.069484
0.0,12,974.087097
5.0,1,974.090292
5.0,1,974.093603
35.0,3,974.09931
44.0,12,974.115172
28.333333,15,974.133839
35.0,3,974.139702
23.333333,8,974.150588
46.666667,10,974.164344
30.0,4,974.170628
28.333333,7,974.180889
20.0,4,974.187587
-5.0,15,974.207333
5.0,1,974.210399
30.0,2,974.214609
25.0,5,974.222528
30.0,2,974.226708
5.0,1,974.229493
35.0,3,974.234882
28.333333,7,974.246161
30.0,2,974.250358
5.0,1,974.253788
25.0,5,974.261366
25.0,3,974.266944
43.333333,6,974.276421
35.0,3,974.283057
25.0,3,974.28845
53.333333,4,974.295731
30.0,4,974.304316
25.0,3,974.311177
10.0,8,974.336262
23.333333,8,974.349575
25.0,9,974.362313
43.333333,6,974.372289
25.0,5,974.381557
30.0,2,974.38646
48.333333,5,974.39426
-5.0,5,974.402761
46.666667,10,974.417168
25.0,5,974.42571
30.0,4,974.432505
35.0,3,974.438073
5.0,1,974.442052
25.0,5,974.451715
-25.0,9,974.465584
48.333333,5,974.473937
25.0,5,974.481697
5.0,1,974.484798
39.0,13,974.501602
5.0,1,974.505147
53.333333,4,974.511517
43.333333,6,974.521431
30.0,2,974.525506
30.0,2,974.529897
53.333333,4,974.536206
28.333333,7,974.546264
50.0,9,974.558102
0.0,6,974.566699
30.0,2,974.571383
30.0,4,974.578252
-5.0,7,974.588617
27.5,9,974.603076
35.0,3,974.608832
61.666667,7,974.619994
30.0,2,974.624539
30.0,2,974.628635
33.333333,6,974.637892
53.333333,4,974.646012
48.333333,5,974.654881
-5.0,5,974.663275
-10.0,8,974.673857
15.0,5,974.681229
25.0,5,974.687869
15.0,11,974.702809
-20.0,12,974.717338
5.0,1,974.720721
7.857143,19,974.744789
12.0,12,974.759538
48.333333,5,974.766494
35.0,3,974.771458
48.333333,5,974.77911
45.0,10,974.791807
25.0,3,974.797155
25.0,3,974.802279
30.0,2,974.806214
0.0,10,974.819887
40.0,11,974.836009
10.0,8,974.849402
25.0,3,974.856114
-5.0,7,974.867381
52.5,13,974.883383
40.0,11,974.897908
25.0,5,974.905756
-10.0,8,974.917437
35.0,3,974.923477
-10.0,12,974.940799
0.0,6,974.95064
48.333333,5,974.959441
10.0,8,974.970941
-5.0,11,974.986698
-25.0,7,974.996179
28.333333,7,975.006157
43.333333,6,975.014765
5.0,1,975.018174
10.0,8,975.028909
37.5,7,975.038659
53.333333,4,975.045731
-10.0,4,975.051689
13.333333,8,975.063157
53.333333,4,975.069921
30.0,4,975.076418
35.0,12,975.091854
32.5,8,975.102404
30.0,2,975.106557
5.0,1,975.109353
30.0,2,975.113214
43.333333,6,975.122683
22.5,10,975.137164
30.0,2,975.141214
30.0,2,975.145227
0.0,6,975.154426
5.0,1,975.157285
5.0,1,975.160226
48.333333,5,975.167816
30.0,2,975.172146
5.0,1,975.174883
38.333333,7,975.184207
15.0,7,975.193873
30.0,4,975.200633
5.0,9,975.212752
0.0,10,975.226506
43.333333,6,975.235828
-15.0,13,975.253302
35.0,3,975.258791
-5.0,11,975.272419
-25.0,7,975.282793
30.0,2,975.286897
-5.0,5,975.294458
35.0,3,975.300077
-15.0,9,975.311837
5.0,1,975.315009
5.0,1,975.31804
30.0,4,975.324601
5.0,1,975.327404
30.0,2,975.331643
32.5,8,975.343523
7.0,13,975.360148
72.5,11,975.374412
0.0,10,975.38869
-5.0,5,975.396652
43.333333,6,975.405359
25.0,5,975.41334
5.0,1,975.416528
62.5,13,975.432661
40.0,11,975.44676
0.0,6,975.455954
5.0,1,975.458941
85.0,7,975.468594
5.0,1,975.471398
35.0,3,975.47695
35.0,3,975.481844
25.0,5,975.489568
15.0,11,975.504089
30.0,2,975.508013
-10.0,12,975.523689
25.0,5,975.531621
-20.0,8,975.543007
35.0,3,975.548014
15.0,5,975.55611
30.0,4,975.56323
35.0,3,975.569176
5.0,1,975.572602
25.0,3,975.577517
35.0,3,975.582728
0.0,6,975.591484
-5.0,9,975.603486
5.0,1,975.606388
-20.0,10,975.619884
35.0,3,975.624919
10.0,10,975.637525
-30.0,12,975.652716
30.0,4,975.659652
5.0,1,975.663184
33.333333,8,975.675141
30.0,2,975.680409
5.0,1,975.683782
-10.0,8,975.695085
-20.0,12,975.710982
25.0,5,975.718851
-25.0,7,975.728994
25.0,3,975.734529
5.0,1,975.737783
43.333333,6,975.746799
35.0,3,975.752345
-10.0,8,975.763547
10.0,8,975.776043
0.0,6,975.784936
37.5,7,975.795027
30.0,2,975.798975
30.0,4,975.805395
5.0,1,975.808146
5.0,1,975.811188
5.0,9,975.824221
-20.0,14,975.842196
30.0,2,975.846369
15.0,11,975.860976
5.0,1,975.863755
30.0,2,975.868152
5.0,1,975.871761
5.0,1,975.87522
25.0,5,975.883339
-15.0,7,975.893262
15.0,5,975.901205
30.0,2,975.905721
35.0,3,975.911177
25.0,5,975.919169
53.333333,4,975.925583
-5.0,7,975.936101
53.333333,4,975.942079
5.0,1,975.945055
80.0,8,975.956289
51.666667,9,975.96812
35.0,3,975.973338
5.0,1,975.976726
35.0,12,975.99379
33.333333,8,976.005407
30.0,2,976.009498
25.0,3,976.015107
53.333333,4,976.021891
35.0,3,976.027318
48.333333,5,976.034853
25.0,5,976.042539
30.0,4,976.048954
43.333333,6,976.058098
30.0,2,976.062138
5.0,1,976.065034
5.0,1,976.067797
41.666667,9,976.080683
30.0,4,976.086834
30.0,4,976.092791
15.0,7,976.102549
43.333333,6,976.111522
53.333333,4,976.118099
5.0,1,976.121592
0.0,6,976.130733
35.0,3,976.136853
0.0,10,976.150753
25.0,5,976.158726
35.0,3,976.164383
30.0,2,976.168571
-25.0,11,976.183499
5.0,1,976.186353
-5.0,7,976.195776
5.0,1,976.198761
30.0,2,976.202937
-10.0,6,976.211267
35.0,3,976.216566
25.0,3,976.221534
-10.0,4,976.228026
20.0,6,976.236889
5.0,1,976.239869
48.333333,5,976.247821
5.0,1,976.251113
5.0,1,976.253942
0.0,6,976.26238
30.0,2,976.266046
30.0,2,976.270395
25.0,3,976.275655
5.0,1,976.278743
29.0,15,976.297026
21.666667,11,976.312605
25.0,3,976.318226
30.0,4,976.324957
38.333333,7,976.335542
-20.0,10,976.348346
5.0,1,976.351712
5.0,1,976.354759
33.333333,8,976.365316
35.0,3,976.37062
3.333333,20,976.395398
23.333333,8,976.406604
43.333333,6,976.415273
48.333333,5,976.423414
-5.0,11,976.437718
30.0,4,976.444065
30.0,2,976.448199
50.0,16,976.468578
46.666667,8,976.479972
32.5,8,976.491603
-1.666667,19,976.514801
38.333333,7,976.524989
30.0,2,976.529381
5.0,1,976.532569
30.0,2,976.536576
77.5,10,976.55026
-30.0,14,976.568247
43.333333,6,976.577893
30.0,4,976.584883
43.333333,6,976.59372
30.0,2,976.597907
30.0,4,976.604116
30.0,2,976.608384
5.0,1,976.611778
5.0,1,976.615739
20.0,4,976.622533
-2.5,13,976.640825
-10.0,12,976.656565
53.333333,4,976.663453
56.666667,8,976.675227
35.0,3,976.680812
-10.0,8,976.691187
30.0,2,976.69562
-15.0,7,976.706258
5.0,9,976.71932
30.0,4,976.72616
66.666667,6,976.734939
5.0,9,976.747437
-30.0,14,976.76551
5.0,1,976.768554
10.0,8,991.884544
5.0,1,991.8883
20.0,4,991.894757
5.0,1,991.898034
48.333333,5,991.905349
-25.0,9,991.918523
-10.0,8,991.928602
-15.0,9,991.941468
-5.0,5,991.949625
30.0,2,991.953583
61.666667,7,991.963818
5.0,1,991.966991
5.0,1,991.969777
48.333333,5,991.977795
-5.0,7,991.988184
-20.0,12,992.004035
30.0,2,992.008057
35.0,3,992.013117
28.333333,7,992.022987
43.333333,6,992.032176
53.333333,4,992.038731
30.0,4,992.045509
43.333333,6,992.054396
-15.0,11,992.068282
23.333333,8,992.079781
15.0,7,992.089437
22.0,10,992.102711
25.0,5,992.110356
-5.0,7,992.119737
43.333333,6,992.128617
25.0,3,992.133942
5.0,1,992.136784
35.0,3,992.141652
5.0,1,992.144694
36.666667,10,992.158683
5.0,1,992.161959
5.0,1,992.165205
35.0,3,992.170372
-10.0,8,992.183279
48.333333,5,992.191345
5.0,9,992.203243
5.0,1,992.206816
5.0,1,992.209951
10.0,12,992.225815
-20.0,12,992.241181
30.0,2,992.245556
30.0,2,992.249877
5.0,1,992.252604
30.0,2,992.256559
-5.0,7,992.266794
-25.0,11,992.280435
-30.0,18,992.301654
5.0,1,992.304359
30.0,2,992.308421
5.0,1,992.311176
35.0,3,992.316752
30.0,2,992.320615
28.333333,9,992.331944
-5.0,7,992.341762
30.0,2,992.345864
30.0,4,992.351862
30.0,2,992.356055
43.333333,6,992.36512
5.0,1,992.368593
25.0,3,992.373939
46.666667,10,992.387646
35.0,3,992.392962
43.333333,6,992.40243
5.0,1,992.405875
37.5,7,992.416113
53.333333,4,992.422985
20.0,4,992.429319
5.0,1,992.432269
29.0,15,992.450764
30.0,2,992.454855
8.333333,9,992.467253
25.0,5,992.475771
25.0,5,992.483792
10.0,8,992.4955
30.0,2,992.499678
-40.0,16,992.518837
-5.0,11,992.533986
5.0,1,992.536853
30.0,2,992.540738
28.333333,7,992.550314
38.333333,7,992.560134
5.0,1,992.563468
5.0,1,992.56615
5.0,1,992.569398
5.0,1,992.572706
53.333333,4,992.579306
51.666667,9,992.591138
-35.0,15,992.608832
5.0,1,992.611687
38.333333,7,992.621876
71.666667,5,992.629607
27.5,9,992.642592
43.333333,6,992.650654
30.0,2,992.654583
30.0,2,992.658596
30.0,2,992.662698
-5.0,5,992.670212
-5.0,7,992.679723
5.0,1,992.682652
5.0,1,992.686202
56.666667,8,992.697482
53.333333,4,992.704004
5.0,1,992.708666
-5.0,7,992.718904
5.0,1,992.721694
-5.0,5,992.728561
30.0,4,992.735252
35.0,3,992.740692
62.5,13,992.757408
30.0,2,992.76176
53.333333,4,992.768628
5.0,1,992.771709
5.0,1,992.774738
5.0,1,992.777422
53.333333,4,992.784084
25.0,3,992.78901
-5.0,5,992.796283
48.333333,5,992.804018
35.0,3,992.809927
-25.0,11,992.823546
10.0,8,992.834968
25.0,3,992.840804
30.0,2,992.845002
30.0,2,992.849121
40.0,11,992.863645
53.333333,4,992.87018
10.0,8,992.882355
30.0,2,992.886494
30.0,2,992.890868
23.333333,8,992.901114
45.0,25,992.931037
33.333333,8,992.942187
-5.0,5,992.950279
0.0,6,992.958737
24.0,14,992.97683
35.0,3,992.982775
5.0,1,992.985865
61.666667,7,992.995463
43.333333,6,993.00426
-30.0,12,993.020788
25.0,3,993.026091
36.666667,10,993.040407
5.0,1,993.043681
5.0,1,993.046796
20.0,4,993.052772
5.0,1,993.055938
35.0,3,993.061296
25.0,5,993.069775
23.333333,8,993.081631
43.333333,6,993.09047
20.0,10,993.104539
30.0,2,993.108833
35.0,3,993.114458
51.666667,9,993.127385
30.0,4,993.134479
30.0,4,993.140825
5.0,1,993.144229
5.0,1,993.1478
15.0,7,993.157596
43.333333,6,993.166848
0.0,10,993.181062
-5.0,5,993.189021
53.333333,4,993.195413
10.0,8,993.206468
51.666667,9,993.219387
5.0,1,993.222649
5.0,1,993.225704
-5.0,5,993.233213
23.333333,8,993.24411
5.0,1,993.247062
48.333333,5,993.255607
30.0,4,993.26191
15.0,7,993.271102
25.0,3,993.276926
30.0,2,993.281241
5.0,1,993.284513
30.0,4,993.291446
-20.0,12,993.307805
53.333333,4,993.314428
25.0,3,993.320147
-10.0,6,993.328916
20.0,4,993.335113
48.333333,5,993.343145
-10.0,8,993.355659
25.0,3,993.361716
0.0,10,993.376126
12.5,10,993.390997
-10.0,6,993.400302
5.0,1,993.403577
51.666667,9,993.415892
35.0,3,993.421032
35.0,3,993.426066
30.0,4,993.432985
5.0,1,993.436445
5.0,1,993.439688
30.0,2,993.444109
20.0,6,993.452819
-40.0,10,993.467032
0.0,12,993.482213
22.0,10,993.49519
57.5,14,993.512638
28.333333,7,993.522038
30.0,4,993.52864
48.333333,5,993.536593
48.333333,5,993.543262
30.0,4,993.549593
-20.0,14,993.567202
-5.0,9,993.57926
30.0,2,993.583163
30.0,4,993.58969
43.333333,6,993.598393
32.5,8,993.608851
-5.0,11,993.624354
5.0,1,993.627099
56.666667,8,993.638175
30.0,2,993.642202
5.0,1,993.64559
5.0,1,993.648341
25.0,3,993.653559
61.666667,7,993.663281
30.0,4,993.669437
50.0,9,993.680878
5.0,1,993.683508
25.0,5,993.69174
30.0,2,993.695867
43.333333,6,993.704614
48.333333,5,993.712242
0.0,6,993.721034
5.0,1,993.724366
5.0,1,993.727809
30.0,2,993.732161
28.333333,9,993.744917
30.0,4,993.751187
-5.0,7,993.761311
30.0,2,993.765274
30.0,4,993.771993
-15.0,11,993.786473
5.0,9,993.800213
5.0,1,993.803276
53.333333,4,993.809487
33.333333,8,993.81977
48.333333,5,993.827571
-25.0,15,993.846509
71.666667,5,993.854389
-10.0,12,993.870336
48.333333,5,993.878137
35.0,12,993.894776
10.0,8,993.906864
25.0,5,993.915069
23.333333,8,993.926649
25.0,5,993.934628
5.0,1,993.938057
35.0,3,993.943454
61.666667,7,993.953569
25.0,3,993.958287
30.0,2,993.962282
53.333333,4,993.969422
30.0,2,993.973469
5.0,1,993.976312
25.0,5,993.985257
30.0,2,993.989481
43.333333,6,993.998585
35.0,3,994.005004
35.0,3,994.010356
-25.0,7,994.020381
-20.0,14,994.03898
30.0,4,994.046111
24.0,16,994.06602
30.0,2,994.070513
37.5,7,994.081161
35.0,3,994.087364
25.0,5,994.09594
43.333333,6,994.106971
25.0,5,994.11733
5.0,1,994.120817
25.0,12,994.137419
37.5,7,994.148532
5.0,1,994.152094
35.0,3,994.158403
30.0,2,994.162472
0.0,10,994.175988
10.0,8,994.18726
-10.0,12,994.203735
5.0,1,994.207193
48.333333,5,994.216099
15.0,5,994.223803
48.333333,5,994.232045
25.0,5,994.240457
61.666667,7,994.251505
30.0,4,994.258763
5.0,1,994.262147
30.0,2,994.266264
41.666667,9,994.278531
25.0,3,994.283972
17.5,11,994.298678
30.0,2,994.302776
5.0,1,994.305575
41.0,17,994.326871
-5.0,5,994.334392
15.0,7,994.344768
-5.0,7,994.354232
25.0,5,994.361639
30.0,2,994.365786
53.333333,4,994.372148
20.0,10,994.385106
-10.0,16,994.404798
30.0,4,994.412473
53.333333,4,994.41973
30.0,2,994.42387
48.333333,5,994.431679
33.333333,6,994.44115
66.666667,6,994.449958
43.333333,6,994.45905
-10.0,8,994.470157
0.0,6,994.478578
28.333333,7,994.488708
0.0,10,994.50286
43.333333,6,994.511802
53.333333,4,994.518286
