#{"t_start": 1741757031.719667, "env_id": "None"}
r,l,t
62.5,3,158.436114
62.5,3,158.440084
62.5,3,158.444039
40.0,5,158.450383
20.0,2,158.453188
40.0,4,158.458361
20.0,2,158.461309
20.0,2,158.46425
60.0,6,158.471677
40.0,8,158.48123
62.5,3,158.485039
61.666667,4,158.490129
40.0,5,158.496177
65.0,2,158.499187
60.0,8,158.508599
40.0,4,158.513716
61.666667,4,158.518757
40.0,4,158.523747
65.0,2,158.526556
60.0,8,158.53588
20.0,2,158.538748
60.0,8,158.54813
60.0,8,158.557764
62.222222,6,158.565091
20.0,2,158.567985
20.0,2,158.570768
62.5,3,158.574894
40.0,5,158.580958
20.0,2,158.583799
84.0,4,158.589051
40.0,6,158.596295
65.0,2,158.59922
20.0,2,158.602008
40.0,4,158.607348
20.0,2,158.610272
61.666667,4,158.615479
40.0,4,158.620624
40.0,6,158.627915
20.0,2,158.63077
60.0,8,158.640501
62.5,3,158.644327
20.0,2,158.647106
40.0,5,158.653156
62.5,3,158.657176
105.0,5,158.663203
65.0,2,158.666015
60.0,6,158.673006
84.0,4,158.678149
80.0,7,158.686714
20.0,2,158.689561
20.0,2,158.69257
105.714286,6,158.699849
65.0,2,158.702745
60.0,8,158.712487
84.0,4,158.717747
20.0,2,158.720536
65.0,2,158.7234
61.666667,4,158.728556
20.0,2,158.731388
65.0,2,158.734256
60.0,7,158.74288
62.5,3,158.746953
61.666667,4,158.752121
146.25,7,158.760817
60.0,7,158.769063
60.0,4,158.774235
20.0,2,158.77704
20.0,2,158.779895
65.0,2,158.782823
20.0,2,158.785676
20.0,2,158.788529
62.5,3,158.792337
40.0,4,158.79747
82.222222,6,158.804706
105.0,5,158.81413
20.0,2,158.816996
125.714286,6,158.82435
105.714286,6,158.831747
20.0,2,158.834559
80.0,6,158.842037
20.0,2,158.844814
84.0,4,158.849969
40.0,4,158.855038
40.0,5,158.861292
20.0,5,158.867413
60.0,8,158.876988
62.5,3,158.881057
20.0,2,158.884226
20.0,2,158.887154
60.0,5,158.893505
20.0,6,158.90087
20.0,2,158.90366
20.0,2,158.906673
103.75,6,158.914064
60.0,7,158.922519
65.0,2,158.925518
62.857143,5,158.931862
40.0,5,158.937999
65.0,2,158.940863
20.0,2,158.943694
20.0,4,158.948741
20.0,2,158.951524
40.0,6,158.958801
40.0,5,158.964891
20.0,2,158.967865
20.0,2,158.970785
20.0,2,158.973531
62.5,3,158.977517
65.0,2,158.98028
40.0,4,158.985543
80.0,9,158.996195
20.0,2,158.99904
40.0,5,159.005237
80.0,9,159.015997
107.5,4,159.02118
20.0,2,159.02429
20.0,2,159.027153
20.0,4,159.032142
40.0,4,159.037318
20.0,2,159.040255
40.0,6,159.047628
40.0,5,159.053911
20.0,2,159.056838
124.444444,7,159.065417
60.0,6,159.07284
62.5,3,159.077071
20.0,2,159.079946
20.0,4,159.084823
105.0,8,159.094316
20.0,4,159.099377
61.666667,4,159.104412
20.0,5,159.110435
105.0,5,159.116869
40.0,5,159.122871
60.0,5,159.129367
61.666667,4,159.134411
60.0,6,159.141447
65.0,2,159.144436
20.0,4,159.149438
80.0,6,159.178449
65.0,2,159.181263
62.5,3,159.18535
40.0,6,159.192628
65.0,2,159.19545
20.0,5,159.201594
20.0,2,159.204383
62.5,3,159.208419
65.0,2,159.211373
40.0,5,159.217691
20.0,2,159.220662
20.0,2,159.22356
40.0,5,159.229898
65.0,2,159.232987
40.0,6,159.240375
40.0,8,159.24999
40.0,6,159.258077
20.0,2,159.260937
20.0,2,159.263603
40.0,5,159.269678
40.0,5,159.275759
60.0,6,159.28292
125.714286,6,159.290345
103.75,6,159.297681
65.0,2,159.300603
20.0,2,159.303453
20.0,2,159.306226
84.0,4,159.311275
20.0,2,159.314101
40.0,5,159.320373
65.0,2,159.323197
40.0,4,159.328305
40.0,6,159.33549
62.5,3,159.339244
40.0,5,159.345482
105.0,8,159.355232
105.0,8,159.365583
20.0,2,159.368932
82.222222,6,159.377222
60.0,4,159.382903
61.666667,4,159.388339
65.0,2,159.39213
20.0,2,159.395475
40.0,6,159.403536
40.0,8,159.414012
100.0,9,159.425932
20.0,2,159.428963
62.5,3,159.433572
40.0,6,159.44113
40.0,9,159.452573
65.0,2,159.455672
20.0,2,159.458496
60.0,6,159.466143
65.0,2,159.469114
80.0,6,159.47654
65.0,2,159.479461
64.0,4,159.484708
20.0,2,159.48766
20.0,2,159.490456
62.5,3,159.494518
40.0,5,159.500615
65.0,2,159.503482
40.0,5,159.509683
65.0,2,159.512597
40.0,5,159.51868
20.0,2,173.859732
20.0,2,173.863039
40.0,4,173.868469
20.0,2,173.871417
65.0,2,173.874267
61.666667,4,173.879426
62.857143,5,173.885691
40.0,5,173.891844
80.0,8,173.901834
65.0,2,173.904872
20.0,6,173.91209
20.0,2,173.91503
60.0,7,173.923411
80.0,6,173.930623
20.0,2,173.933506
60.0,8,173.942987
105.0,5,173.94914
65.0,2,173.951939
65.0,2,173.954845
20.0,4,173.959866
65.0,2,173.962705
82.857143,5,173.968824
40.0,4,173.973941
100.0,9,173.984619
61.666667,4,173.990826
20.0,4,173.995992
20.0,2,173.999044
61.666667,4,174.004201
62.5,3,174.008223
65.0,2,174.011226
20.0,2,174.014096
61.666667,4,174.019209
40.0,5,174.025375
20.0,2,174.02821
20.0,8,174.037598
103.0,7,174.047026
63.75,6,174.054702
40.0,6,174.06242
40.0,5,174.068669
125.714286,6,174.075946
40.0,5,174.08211
83.0,7,174.090424
65.0,2,174.093514
40.0,7,174.10203
40.0,8,174.111432
40.0,4,174.116366
40.0,5,174.122714
106.666667,8,174.132275
65.0,2,174.135095
82.222222,6,174.142404
40.0,5,174.148607
104.444444,7,174.157005
60.0,8,174.166673
82.857143,5,174.172699
20.0,2,174.175591
20.0,2,174.178329
20.0,2,174.181042
60.0,6,174.188098
60.0,8,174.197557
61.666667,4,174.20276
20.0,4,174.208117
60.0,6,174.215503
105.0,5,174.221665
65.0,2,174.224435
20.0,2,174.227284
20.0,2,174.230133
62.5,3,174.234183
62.5,3,174.238267
61.666667,4,174.243745
60.0,6,174.250835
100.0,9,174.261328
60.0,7,174.269727
20.0,2,174.27267
84.0,4,174.277742
84.0,4,174.282877
103.75,6,174.290125
40.0,4,174.295123
20.0,2,174.29802
62.857143,5,174.304092
106.666667,8,174.313714
60.0,6,174.320901
65.0,2,174.323603
65.0,2,174.326522
20.0,4,174.331476
40.0,6,174.338707
40.0,4,174.343743
65.0,2,174.346786
20.0,2,174.349685
103.75,6,174.35746
82.857143,5,174.363629
61.666667,4,174.368744
84.0,4,174.373763
20.0,5,174.379821
62.5,3,174.383797
20.0,2,174.386637
20.0,2,174.389381
20.0,2,174.392298
82.857143,5,174.39843
65.0,2,174.401223
40.0,5,174.407268
61.666667,4,174.412506
40.0,5,174.418676
61.666667,4,174.42392
40.0,4,174.429039
40.0,6,174.43627
20.0,5,174.442482
100.0,9,174.453149
20.0,2,174.456007
20.0,4,174.461037
60.0,9,174.47165
60.0,7,174.480037
20.0,2,174.483029
20.0,5,174.489051
60.0,6,174.496721
20.0,2,174.499594
83.75,6,174.506969
20.0,2,174.509832
20.0,3,174.513936
80.0,6,174.521048
20.0,2,174.523791
65.0,2,174.52669
65.0,2,174.529622
64.0,4,174.534698
20.0,2,174.53754
20.0,2,174.540246
105.714286,6,174.547382
60.0,7,174.555655
60.0,6,174.562983
40.0,5,174.569186
65.0,2,174.572051
20.0,2,174.574944
40.0,8,174.584638
20.0,2,174.587629
107.5,4,174.592832
20.0,2,174.595793
40.0,8,174.605157
20.0,5,174.611269
20.0,2,174.614074
65.0,2,174.617105
105.0,5,174.623203
20.0,4,174.628293
60.0,8,174.63804
40.0,8,174.647513
20.0,7,174.655741
60.0,6,174.662963
20.0,2,174.665845
20.0,2,174.668738
61.666667,4,174.673943
20.0,2,174.676967
61.666667,4,174.682099
20.0,2,174.684847
40.0,5,174.690965
20.0,4,174.696012
40.0,6,174.703194
20.0,2,174.706072
20.0,2,174.708934
62.5,3,174.712913
20.0,2,174.715768
61.666667,4,174.720863
65.0,2,174.723907
40.0,5,174.730028
40.0,5,174.736686
105.0,5,174.743005
105.714286,6,174.750282
60.0,7,174.758638
104.444444,7,174.767065
84.0,4,174.772343
61.666667,4,174.777406
62.5,3,174.781186
83.75,6,174.788357
40.0,5,174.837205
20.0,2,174.84009
20.0,2,174.842898
20.0,2,174.845836
20.0,2,174.848727
20.0,2,174.851604
20.0,2,174.854539
125.454545,9,174.865333
20.0,2,174.868294
20.0,2,174.871281
65.0,2,174.874218
61.666667,4,174.879368
65.0,2,174.882129
20.0,2,174.884978
40.0,4,174.890077
64.0,4,174.895152
60.0,7,174.903456
20.0,2,174.906257
20.0,2,174.9091
65.0,2,174.911941
20.0,2,174.914647
82.222222,6,174.921834
20.0,2,174.92454
40.0,7,174.933175
84.0,4,174.938403
100.0,9,174.949014
20.0,4,174.954077
40.0,5,174.960302
60.0,5,174.966374
40.0,4,174.971368
40.0,4,174.976753
62.222222,6,174.983883
40.0,6,174.990982
60.0,7,174.999609
65.0,2,175.002476
20.0,4,175.007766
20.0,2,175.01085
80.0,6,175.018811
60.0,9,175.029977
65.0,2,175.033465
82.222222,6,175.041579
20.0,3,175.045816
125.0,8,175.056309
84.0,4,175.065029
20.0,2,175.068218
20.0,2,175.071272
82.857143,5,175.078341
124.444444,7,175.087517
20.0,2,175.091079
40.0,5,175.097919
65.0,2,175.100978
20.0,2,175.103831
61.666667,4,175.109123
62.5,3,175.113291
62.222222,6,175.12054
40.0,4,175.125554
40.0,5,175.131808
20.0,2,175.135089
20.0,2,175.138171
20.0,2,175.14102
60.0,6,175.148442
62.222222,6,175.155782
40.0,5,175.161892
20.0,2,175.164907
60.0,6,175.172417
80.0,8,175.181999
60.0,8,175.191613
60.0,9,175.202189
103.0,7,189.556461
20.0,2,189.559398
62.5,3,189.56325
60.0,6,189.570552
65.0,2,189.573463
61.666667,4,189.578564
60.0,8,189.588409
60.0,6,189.595759
65.0,2,189.598678
40.0,5,189.604858
62.5,3,189.608636
82.857143,5,189.614754
60.0,8,189.624159
60.0,8,189.633519
40.0,5,189.639569
20.0,2,189.642377
60.0,6,189.64963
80.0,9,189.660525
40.0,5,189.666939
40.0,7,189.67529
60.0,8,189.685065
65.0,2,189.688074
80.0,6,189.695587
85.0,5,189.701874
20.0,2,189.704698
65.0,2,189.707725
120.0,9,189.718534
65.0,2,189.721403
80.0,9,189.73209
40.0,4,189.737454
20.0,2,189.740404
61.666667,4,189.745553
62.5,3,189.749457
20.0,3,189.753241
20.0,2,189.75607
40.0,5,189.762175
20.0,5,189.768185
20.0,4,189.773268
83.75,6,189.780464
20.0,2,189.783371
20.0,5,189.789611
60.0,8,189.799131
100.0,9,189.809893
84.0,4,189.815122
80.0,8,189.824617
40.0,4,189.829675
65.0,2,189.832497
62.5,3,189.83663
60.0,5,189.842729
40.0,6,189.849848
65.0,2,189.852705
20.0,6,189.860237
103.75,6,189.868319
65.0,2,189.871138
61.666667,4,189.87606
20.0,2,189.878953
84.0,4,189.884025
84.0,4,189.889348
20.0,2,189.892225
40.0,4,189.897671
82.222222,6,189.904984
20.0,4,189.910005
40.0,5,189.916185
40.0,6,189.923335
80.0,9,189.933877
40.0,9,189.944288
20.0,2,189.94705
40.0,4,189.95211
20.0,2,189.954933
20.0,2,189.957744
20.0,2,189.960648
62.857143,5,189.966773
20.0,5,189.973829
40.0,4,189.978864
84.0,4,189.984072
40.0,7,189.99253
20.0,4,189.997462
100.0,9,190.008194
20.0,2,190.011098
20.0,2,190.013888
40.0,8,190.023597
60.0,6,190.030968
61.666667,4,190.036093
60.0,8,190.045551
65.0,2,190.048432
40.0,5,190.054506
65.0,2,190.057398
60.0,6,190.06445
80.0,7,190.072741
40.0,4,190.077822
65.0,2,190.080755
20.0,2,190.083549
20.0,2,190.086444
20.0,4,190.091539
124.444444,7,190.100095
65.0,2,190.103029
20.0,2,190.1062
62.5,3,190.110221
20.0,2,190.113177
20.0,2,190.116012
100.0,9,190.126669
40.0,8,190.136249
20.0,2,190.139205
65.0,2,190.142143
61.666667,4,190.147239
62.222222,6,190.154718
40.0,7,190.163075
40.0,4,190.168121
60.0,6,190.175569
20.0,2,190.178485
20.0,2,190.181398
65.0,2,190.18433
60.0,6,190.191725
60.0,8,190.201245
105.0,5,190.207315
20.0,2,190.210091
65.0,2,190.212859
61.666667,4,190.218002
82.222222,6,190.225322
40.0,4,190.230246
83.0,7,190.240629
100.0,8,190.251397
82.222222,6,190.258715
103.75,6,190.26601
20.0,2,190.268891
62.857143,5,190.274891
20.0,2,190.2777
65.0,2,190.280506
65.0,2,190.283307
62.5,3,190.287341
82.857143,5,190.293483
65.0,2,190.296226
62.857143,5,190.302543
20.0,4,190.307564
82.222222,6,190.314718
62.5,3,190.318799
20.0,6,190.325874
63.0,7,190.334039
82.857143,5,190.340263
20.0,4,190.345127
20.0,2,190.347913
62.5,3,190.35188
40.0,4,190.357289
20.0,2,190.360136
40.0,5,190.366243
65.0,2,190.369164
80.0,9,190.379683
20.0,2,190.38246
40.0,4,190.387406
20.0,2,190.390213
40.0,4,190.395234
65.0,2,190.39823
80.0,6,190.405553
40.0,5,190.411641
20.0,4,190.416617
65.0,2,190.419426
82.857143,5,190.425639
20.0,4,190.430656
60.0,4,190.4358
65.0,2,190.438768
20.0,2,190.441578
60.0,6,190.448968
61.666667,4,190.454052
65.0,2,190.481746
62.857143,5,190.487752
20.0,2,190.490528
60.0,5,190.496807
20.0,2,190.499693
20.0,2,190.502925
40.0,7,190.511376
82.222222,6,190.518754
20.0,2,190.521653
61.666667,4,190.526819
20.0,2,190.529548
60.0,5,190.535742
84.0,4,190.540958
20.0,2,190.543808
40.0,4,190.548837
62.857143,5,190.554941
125.714286,6,190.562138
100.0,8,190.571538
20.0,5,190.57759
61.666667,4,190.582613
100.0,9,190.593139
20.0,2,190.596221
65.0,2,190.599158
40.0,4,190.604086
60.0,8,190.613789
20.0,2,190.616601
40.0,6,190.623708
40.0,5,190.629824
65.0,2,190.633248
40.0,7,190.642143
61.666667,4,190.647381
20.0,2,190.650187
40.0,4,190.655266
20.0,2,190.658084
65.0,2,190.661113
20.0,5,190.667869
20.0,4,190.67342
82.857143,5,190.680063
40.0,5,190.686404
60.0,8,190.696644
61.666667,4,190.702138
65.0,2,190.705254
60.0,8,190.715263
20.0,2,190.718231
84.0,4,190.723814
40.0,4,190.729246
20.0,2,190.732361
20.0,4,190.737866
80.0,8,190.748348
80.0,6,190.756102
65.0,2,190.7593
20.0,2,190.76229
105.0,8,190.772443
40.0,6,190.779893
40.0,4,190.785067
61.666667,4,190.790231
85.454545,9,190.800802
60.0,6,190.808146
65.0,2,190.81091
84.0,4,190.81629
20.0,2,190.819215
62.5,3,190.823331
40.0,6,190.830546
65.0,2,190.833331
20.0,2,190.836052
20.0,2,190.839036
40.0,4,190.84409
20.0,2,190.846971
65.0,2,190.84994
60.0,6,190.857594
40.0,4,190.863544
61.666667,4,190.868759
20.0,2,190.871571
60.0,6,190.879448
60.0,6,205.126152
65.0,2,205.129113
20.0,2,205.132059
105.0,5,205.138353
20.0,2,205.141302
65.0,2,205.144426
60.0,6,205.151821
60.0,6,205.159141
82.857143,5,205.165231
40.0,6,205.172379
80.0,8,205.182531
40.0,7,205.19104
20.0,2,205.193935
65.0,2,205.196849
40.0,6,205.20423
20.0,2,205.207109
40.0,6,205.214393
126.25,7,205.222962
65.0,2,205.225972
40.0,5,205.232382
82.222222,6,205.239808
65.0,2,205.242714
20.0,3,205.246523
20.0,2,205.249394
20.0,4,205.25444
40.0,6,205.262204
82.857143,5,205.268493
40.0,5,205.274687
20.0,2,205.277694
80.0,8,205.287202
60.0,6,205.294453
80.0,6,205.301786
20.0,2,205.304525
40.0,5,205.310649
20.0,2,205.313573
20.0,2,205.316436
20.0,4,205.321328
105.0,5,205.327379
62.222222,6,205.334536
80.0,9,205.345467
80.0,6,205.352706
40.0,5,205.358826
82.222222,6,205.366113
20.0,2,205.368998
60.0,8,205.378354
20.0,2,205.381369
60.0,5,205.387423
20.0,2,205.390174
20.0,2,205.392971
60.0,4,205.398118
61.666667,4,205.403609
85.714286,6,205.410884
103.0,7,205.420959
83.75,6,205.42825
40.0,5,205.434435
40.0,4,205.439503
40.0,6,205.446723
60.0,8,205.456242
40.0,5,205.462444
82.857143,5,205.468621
60.0,6,205.475968
20.0,2,205.47891
65.0,2,205.481925
61.666667,4,205.487261
40.0,4,205.492341
65.0,2,205.495149
20.0,2,205.497899
65.0,2,205.500793
60.0,6,205.508034
84.0,4,205.513155
20.0,2,205.516166
65.0,2,205.519079
20.0,2,205.521917
40.0,5,205.527936
40.0,6,205.535169
62.5,3,205.539159
20.0,2,205.542107
60.0,5,205.54823
20.0,2,205.550959
60.0,6,205.558129
40.0,5,205.56417
84.0,4,205.5693
20.0,2,205.572146
20.0,2,205.574893
20.0,2,205.577743
82.857143,5,205.583945
62.5,3,205.58868
84.0,4,205.593892
40.0,4,205.599015
20.0,2,205.602001
80.0,6,205.609356
40.0,5,205.615535
40.0,5,205.62174
61.666667,4,205.627023
40.0,4,205.632175
20.0,2,205.6351
60.0,8,205.644531
40.0,5,205.650656
62.5,3,205.654628
82.857143,5,205.660805
20.0,2,205.663637
40.0,5,205.669887
82.857143,5,205.676299
62.5,3,205.680372
20.0,4,205.685355
85.454545,9,205.696109
20.0,4,205.701139
65.0,2,205.70403
61.666667,4,205.709295
40.0,5,205.715576
20.0,2,205.718633
105.714286,6,205.726221
40.0,5,205.732455
103.75,6,205.739777
20.0,2,205.742548
65.0,2,205.745598
82.857143,5,205.751848
40.0,8,205.761433
84.0,4,205.766554
65.0,2,205.769436
62.5,3,205.77357
20.0,2,205.776446
65.0,2,205.7792
40.0,5,205.785394
20.0,2,205.788346
61.666667,4,205.79347
82.222222,6,205.800962
60.0,6,205.808268
65.0,2,205.811127
20.0,2,205.814037
65.0,2,205.816998
40.0,5,205.82301
82.857143,5,205.82919
40.0,4,205.83464
20.0,5,205.84077
84.0,4,205.845985
20.0,2,205.848914
20.0,2,205.851767
20.0,2,205.854609
103.75,6,205.861847
40.0,5,205.867789
20.0,2,205.870486
60.0,8,205.879875
20.0,2,205.882748
65.0,2,205.885691
20.0,2,205.888396
20.0,2,205.891255
20.0,2,205.894073
60.0,7,205.902504
103.75,6,205.909984
40.0,5,205.916081
20.0,2,205.918948
82.857143,5,205.925105
20.0,2,205.928029
84.0,4,205.933128
40.0,5,205.939319
65.0,2,205.942148
84.0,4,205.947322
20.0,2,205.95014
40.0,5,205.956412
20.0,2,205.959211
20.0,5,205.965284
103.0,7,205.973864
65.0,2,205.976862
20.0,2,205.979726
20.0,2,205.982565
65.0,2,205.985266
20.0,2,205.987983
83.0,7,205.996313
62.5,3,206.000106
20.0,2,206.002993
82.857143,5,206.034753
20.0,2,206.037467
80.0,9,206.048227
124.444444,7,206.056668
80.0,6,206.063927
85.714286,6,206.071632
125.714286,6,206.07906
20.0,2,206.081945
82.857143,5,206.088449
100.0,9,206.099224
40.0,4,206.104502
61.666667,4,206.109629
65.0,2,206.112563
62.5,3,206.11634
40.0,5,206.122631
61.666667,4,206.127848
100.0,9,206.13861
80.0,6,206.145902
40.0,7,206.154187
60.0,6,206.161536
84.0,4,206.16663
40.0,8,206.176049
62.5,3,206.180262
20.0,2,206.183119
65.0,2,206.185965
65.0,2,206.18891
125.714286,6,206.196355
62.5,3,206.200418
40.0,7,206.209592
20.0,2,206.212566
62.5,3,206.217267
40.0,5,206.2238
82.857143,5,206.230894
20.0,2,206.233765
20.0,2,206.237008
40.0,5,206.244047
80.0,9,206.256366
40.0,5,206.263488
60.0,8,206.27437
40.0,6,206.28223
20.0,2,206.28537
20.0,4,206.290839
62.5,3,206.295174
20.0,2,206.298388
84.0,4,206.304432
20.0,2,206.307354
20.0,6,206.314865
145.0,8,206.32491
62.5,3,206.329081
40.0,5,206.335851
65.0,2,206.338848
40.0,8,206.348273
65.0,2,206.351194
20.0,5,206.357223
100.0,8,206.366706
65.0,2,206.369454
80.0,7,206.377833
65.0,2,206.380731
80.0,9,206.391473
60.0,8,206.400934
20.0,2,206.40377
40.0,4,206.408901
40.0,5,206.415642
84.0,4,206.422839
20.0,2,206.425989
82.857143,5,206.432117
65.0,2,206.434935
20.0,4,206.439934
62.5,3,206.444325
20.0,2,206.447328
40.0,4,206.452399
20.0,2,206.455207
80.0,9,206.46579
60.0,7,220.830817
60.0,8,220.840794
65.0,2,220.84385
65.0,2,220.846849
82.857143,5,220.853267
20.0,2,220.856186
65.0,2,220.859032
80.0,6,220.866641
85.454545,9,220.877335
62.5,3,220.88116
20.0,2,220.883958
40.0,4,220.889022
65.0,2,220.891966
61.666667,4,220.897037
60.0,6,220.904539
20.0,2,220.907424
20.0,2,220.910328
20.0,2,220.913151
82.857143,5,220.919425
20.0,2,220.922175
65.0,2,220.924905
126.666667,8,220.935156
65.0,2,220.938061
80.0,6,220.945275
20.0,2,220.948185
62.5,3,220.952203
60.0,6,220.959626
103.0,7,220.967934
40.0,5,220.974196
65.0,2,220.977177
84.0,4,220.982269
20.0,2,220.98502
20.0,2,220.987911
20.0,2,220.99069
60.0,8,221.000078
82.857143,5,221.006321
62.5,3,221.010344
82.222222,6,221.017637
40.0,6,221.024978
61.666667,4,221.030031
20.0,2,221.03287
20.0,2,221.035669
65.0,2,221.038361
20.0,2,221.041229
40.0,5,221.047303
60.0,6,221.054347
124.444444,7,221.062804
40.0,4,221.067874
105.0,5,221.073977
40.0,5,221.080096
61.666667,4,221.085208
20.0,2,221.08807
40.0,6,221.095098
84.0,4,221.100259
61.666667,4,221.105268
20.0,2,221.108089
40.0,5,221.114136
62.5,3,221.117959
20.0,2,221.12079
20.0,2,221.123577
60.0,5,221.12972
20.0,2,221.132475
84.0,4,221.137529
40.0,5,221.143631
20.0,2,221.146374
40.0,8,221.15567
80.0,6,221.163337
65.0,2,221.166197
61.666667,4,221.171201
60.0,6,221.178394
20.0,2,221.181261
60.0,8,221.190764
124.444444,7,221.199193
65.0,2,221.202121
62.5,3,221.206339
40.0,5,221.212787
103.0,7,221.2215
65.0,2,221.224294
20.0,2,221.227151
40.0,4,221.232235
20.0,2,221.235081
20.0,2,221.238012
40.0,5,221.244113
40.0,4,221.249218
60.0,6,221.256813
61.666667,4,221.262217
65.0,2,221.265119
65.0,2,221.268158
62.5,3,221.272033
61.666667,4,221.277067
20.0,2,221.279937
80.0,9,221.290339
40.0,4,221.295643
20.0,2,221.298441
20.0,2,221.301248
40.0,8,221.310835
62.5,3,221.31486
65.0,2,221.317756
40.0,5,221.323873
20.0,2,221.326632
20.0,2,221.32953
60.0,6,221.33673
20.0,2,221.339617
20.0,2,221.342423
40.0,5,221.348395
20.0,2,221.351215
20.0,2,221.354023
20.0,2,221.356982
65.0,2,221.359956
20.0,2,221.362779
40.0,5,221.368741
65.0,2,221.371641
82.222222,6,221.378876
65.0,2,221.381774
65.0,2,221.384666
61.666667,4,221.389707
65.0,2,221.392473
60.0,6,221.399649
65.0,2,221.402433
62.5,3,221.40645
65.0,2,221.409233
82.857143,5,221.415327
20.0,2,221.418074
40.0,4,221.422924
65.0,2,221.425733
65.454545,9,221.436203
65.0,2,221.43909
65.0,2,221.441783
20.0,2,221.44452
20.0,4,221.449453
82.222222,6,221.456954
20.0,6,221.464222
20.0,2,221.467058
65.0,2,221.469947
20.0,2,221.472675
20.0,2,221.475526
80.0,9,221.485995
82.222222,6,221.493282
20.0,4,221.498203
62.222222,6,221.505297
82.857143,5,221.511292
103.75,6,221.518612
60.0,4,221.523784
65.0,2,221.526688
62.5,3,221.530638
20.0,2,221.533506
60.0,7,221.541707
65.0,2,221.544704
20.0,2,221.547546
60.0,7,221.555892
82.222222,6,221.563307
40.0,5,221.569445
82.857143,5,221.575619
20.0,2,221.578457
40.0,5,221.584519
80.0,8,221.593939
65.0,2,221.596879
65.0,2,221.599735
40.0,5,221.605781
65.0,2,221.608636
65.0,2,221.611514
20.0,2,221.614287
20.0,2,221.617214
60.0,9,221.627576
65.0,2,221.630587
40.0,6,221.640713
20.0,2,221.643411
105.0,5,221.649557
40.0,4,221.654614
62.5,3,221.658657
20.0,6,221.665761
60.0,5,221.695986
40.0,5,221.701926
65.0,2,221.704827
65.0,2,221.707643
40.0,5,221.71372
65.0,2,221.716629
20.0,2,221.719487
20.0,2,221.722285
84.0,4,221.727449
65.0,2,221.730306
65.0,2,221.733234
20.0,4,221.738241
120.0,9,221.748993
80.0,6,221.756335
40.0,4,221.761357
20.0,2,221.764166
20.0,2,221.766976
62.5,3,221.770817
65.0,2,221.774016
40.0,5,221.780288
65.0,2,221.78328
20.0,2,221.786177
40.0,6,221.793401
40.0,6,221.800808
80.0,6,221.808119
40.0,5,221.814297
20.0,2,221.817094
65.0,2,221.819803
65.0,2,221.822756
40.0,5,221.828779
61.666667,4,221.833796
20.0,2,221.836601
65.0,2,221.839355
20.0,2,221.842203
20.0,6,221.849384
40.0,4,221.854552
40.0,5,221.860644
100.0,9,221.871123
84.0,4,221.876471
60.0,8,221.886647
62.5,3,221.891416
61.666667,4,221.89692
20.0,2,221.900207
120.0,9,221.911405
40.0,5,221.91813
20.0,2,221.921542
65.0,2,221.924663
20.0,4,221.929819
62.5,3,221.933871
40.0,4,221.939303
105.0,5,221.946242
60.0,6,221.954116
40.0,5,221.960786
65.0,2,221.963878
20.0,7,221.972479
20.0,2,221.97536
62.5,3,221.979226
61.666667,4,221.98485
60.0,8,221.994446
20.0,2,221.997363
40.0,5,222.003978
40.0,4,222.009176
60.0,8,222.018589
65.0,2,222.021566
65.0,2,222.024416
20.0,2,222.027099
82.857143,5,222.033381
62.5,3,222.037532
61.666667,4,222.042647
20.0,2,222.045562
40.0,5,222.05187
20.0,2,222.054723
20.0,2,222.057614
60.0,9,222.068188
65.0,2,222.071164
60.0,6,222.078474
20.0,2,222.081351
20.0,6,222.088751
82.222222,6,222.096007
65.0,2,222.09895
65.0,2,222.101925
20.0,2,222.104682
40.0,4,222.109752
125.714286,6,222.117118
83.0,7,222.125377
20.0,2,222.128132
20.0,2,222.130937
20.0,2,222.133792
62.5,3,222.137797
20.0,4,222.142653
60.0,7,222.151817
80.0,6,222.159208
60.0,8,236.460665
20.0,2,236.464159
61.666667,4,236.469578
20.0,2,236.472649
40.0,5,236.478759
65.0,2,236.481776
20.0,2,236.484645
125.714286,6,236.492057
62.5,3,236.496099
20.0,2,236.498876
62.222222,6,236.506308
80.0,8,236.515993
65.0,2,236.518903
65.0,2,236.521823
20.0,2,236.524732
60.0,6,236.532059
60.0,5,236.538284
40.0,5,236.544548
120.0,9,236.555496
60.0,5,236.561684
65.0,2,236.564465
40.0,5,236.570575
105.0,5,236.576657
60.0,8,236.586096
61.666667,4,236.591208
40.0,5,236.597428
40.0,5,236.603706
20.0,6,236.611298
61.666667,4,236.6165
60.0,5,236.622679
40.0,5,236.6289
65.0,2,236.631887
40.0,6,236.639067
40.0,5,236.645231
61.666667,4,236.650289
40.0,5,236.656552
20.0,2,236.659382
40.0,6,236.666543
40.0,5,236.672692
20.0,2,236.675539
65.0,2,236.678375
20.0,2,236.681206
20.0,2,236.683912
82.222222,6,236.691194
20.0,2,236.69416
20.0,2,236.696878
20.0,2,236.699681
40.0,6,236.706854
124.444444,7,236.715343
20.0,2,236.718261
20.0,5,236.724407
62.5,3,236.728569
20.0,2,236.731434
20.0,2,236.734348
20.0,2,236.737257
60.0,6,236.744631
20.0,4,236.749678
20.0,4,236.75474
20.0,5,236.761039
61.666667,4,236.766234
20.0,2,236.769069
20.0,2,236.771825
124.444444,7,236.780242
80.0,7,236.788621
20.0,2,236.791528
62.5,3,236.795639
61.666667,4,236.800752
20.0,2,236.803586
40.0,4,236.808555
